time,1.969905138015747,2.0702059268951416,2.180133104324341,2.270354986190796,2.3499789237976074,2.449924945831299,2.5308051109313965,2.6199779510498047,2.7000341415405273,2.7799110412597656,2.8599660396575928,2.941862106323242,3.019995927810669,3.1029839515686035,3.190002918243408,3.2699570655822754,3.3499810695648193,3.4300389289855957,3.519848108291626,3.6000099182128906,3.689970016479492,3.7701470851898193,3.843039035797119,3.929955005645752,4.011068105697632,4.099929094314575,4.19052791595459,4.260020971298218,4.339975118637085,4.419878005981445,4.499923944473267,4.589947938919067,4.659920930862427,4.749905109405518,4.829944133758545,4.91027307510376,4.98990797996521,5.059924125671387,5.151365041732788,5.219962120056152,5.299968004226685,5.37996506690979,5.459933042526245,5.549945116043091,5.630105972290039,5.720098972320557,5.799946069717407,5.890918016433716,5.969994068145752,6.04986310005188,6.129956960678101,6.219973087310791,6.299989938735962,6.389955043792725,6.4699180126190186,6.5618181228637695,6.649994134902954,6.729969024658203,6.809847116470337,6.889864921569824,6.969813108444214,7.0399699211120605,7.131185054779053,7.20999002456665,7.289973020553589,7.37993597984314,7.460036039352417,7.540035009384155,7.619997978210449,7.699913024902344,7.804898023605347,7.8722450733184814,7.960016965866089,8.050030946731567,8.129990100860596,8.212494134902954,8.290072917938232,8.37013292312622,8.449939012527466,8.519946098327637,8.599935054779053,8.689893960952759,8.781881093978882,8.859938144683838,8.940455913543701,9.019994020462036,9.099956035614014,9.19986891746521,9.280095100402832,9.370067119598389,9.4499671459198,9.529953956604004,9.609962940216064,9.689932107925415,9.770189046859741,9.852407932281494,9.93998408317566,10.029968023300171,10.109959125518799,10.190197944641113,10.270335912704468,10.35011100769043,10.420623064041138,10.499926090240479,10.592255115509033,10.679887056350708,10.760163068771362,10.850250005722046,10.93186902999878,11.020097017288208,11.100172996520996,11.179945945739746,11.259948015213013,11.349934101104736,11.439903020858765,11.52009892463684,11.601625919342041,11.680058002471924,11.759987115859985,11.859909057617188,11.939927101135254,12.019953966140747,12.100687980651855,12.179999113082886,12.25984501838684,12.35003399848938,12.440221071243286,12.519920110702515,12.600534915924072,12.680061101913452,12.75988507270813,12.840152025222778,12.910337924957275,12.990127086639404,13.06994891166687,13.160043001174927,13.239970922470093,13.319944143295288,13.41658902168274,13.490003108978271,13.55996298789978,13.64992904663086,13.729933023452759,13.819906949996948,13.910051107406616,13.98992109298706,14.069994926452637,14.159934997558594,14.229919910430908,14.319942951202393,14.400604009628296,14.499866008758545,14.569976091384888,14.659886121749878,14.73992395401001,14.829939126968384,14.920736074447632,14.999966144561768,15.092010974884033,15.179961919784546,15.260079145431519,15.339976072311401,15.429908990859985,15.520342111587524,15.609884023666382,15.694118022918701,15.769958972930908,15.850001096725464,15.930978059768677,16.02009105682373,16.09994101524353,16.179832935333252,16.26995611190796,16.34994912147522,16.43998694419861,16.52000594139099,16.60993504524231,16.70380210876465,16.769920110702515,16.859946966171265,16.949939966201782,17.030000925064087,17.10992693901062,17.200042009353638,17.279940128326416,17.349951028823853,17.429924964904785,17.520102977752686,17.610209941864014,17.690274000167847,17.779953956604004,17.860002994537354,17.95004391670227,18.02993106842041,18.11083197593689,18.189926147460938,18.26998805999756,18.35006093978882,18.429906129837036,18.519976139068604,18.59993004798889,18.681090116500854,18.75992703437805,18.8399920463562,18.919973134994507,18.99994206428528,19.080198049545288,19.170012950897217,19.252108097076416,19.330569982528687,19.410058975219727,19.499938011169434,19.570218086242676,19.670030117034912,19.750149965286255,19.83995509147644,19.929961919784546,20.010085105895996,20.09093713760376,20.170516967773438,20.23994207382202,20.330132961273193,20.40997004508972,20.47993803024292,20.560379028320312,20.63998508453369,20.73409605026245,20.809931993484497,20.899994134902954,20.979928016662598,21.069966077804565,21.139956951141357,21.2199649810791,21.33159303665161,21.4099280834198,21.49992799758911,21.57990002632141,21.675806999206543,21.73997211456299,21.830003023147583,21.909934043884277,21.999990940093994,22.089931964874268,22.170117139816284,22.249913930892944,22.329957008361816,22.410020112991333,22.50001096725464,22.580379962921143,22.659943103790283,22.760150909423828,22.843348026275635,22.91995406150818,23.01061201095581,23.08040499687195,23.160079956054688,23.240018129348755,23.319941997528076,23.409975051879883,23.499876022338867,23.579991102218628,23.680840969085693,23.760324954986572,23.839988946914673,23.921185970306396,23.999922037124634,24.080193996429443,24.169918060302734,24.25991201400757,24.34999704360962,24.429943084716797,24.509907960891724,24.58996891975403,24.669937133789062,24.76021695137024,24.832432985305786,24.919902086257935,25.010174036026,25.080037117004395,25.16008710861206,25.23997712135315,25.33090901374817,25.420028924942017,25.509956121444702,25.590693950653076,25.670007944107056,25.76007914543152,25.8302800655365,25.91982913017273,26.00229811668396,26.07994294166565,26.179945945739746,26.249944925308228,26.330013036727905,26.40994906425476,26.490103006362915,26.571594953536987,26.639936923980713,26.74245309829712,26.819961071014404,26.889976024627686,26.959957122802734,27.04992413520813,27.1307270526886,27.210065126419067,27.289933919906616,27.370108127593994,27.449903964996338,27.540019035339355,27.63017702102661,27.699986934661865,27.78061604499817,27.859949111938477,27.94000506401062,28.0299289226532,28.11997699737549,28.21647310256958,28.289933919906616,28.380808115005493,28.459996938705444,28.550003051757812,28.640242099761963,28.721458911895752,28.81003999710083,28.89000701904297,28.969978094100952,29.0499849319458,29.129991054534912,29.199969053268433,29.29040002822876,29.35999298095703,29.439918041229248,29.52034091949463,29.599941968917847,29.690901041030884,29.74988293647766,29.849968910217285,29.929934978485107,30.0001859664917,30.07995891571045,30.16993808746338,30.24996304512024,30.31992506980896,30.400313138961792,30.490396976470947,30.570960998535156,30.65992307662964,30.74106502532959,30.819947004318237,30.901360988616943,30.99024796485901,31.069968938827515,31.14002013206482,31.21998906135559,31.309924125671387,31.379941940307617,31.472504138946533,31.559970140457153,31.65027403831482,31.72992491722107,31.81027603149414,31.889951944351196,31.970049142837524,32.05022096633911,32.14028310775757,32.21991300582886,32.28994393348694,32.37131595611572,32.459864139556885,32.540486097335815,32.61994910240173,32.71076798439026,32.80058407783508,32.880024909973145,32.96993708610535,33.06023406982422,33.13998603820801,33.2199809551239,33.30995512008667,33.399977922439575,33.47991609573364,33.56002712249756,33.640000104904175,33.72994112968445,33.82057213783264,33.89996910095215,33.99091291427612,34.08002996444702,34.169950008392334,34.250244140625,34.33002209663391,34.41008400917053,34.49994993209839,34.58004307746887,34.662672996520996,34.74996495246887,34.84025311470032,34.91996693611145,34.999961137771606,35.089962005615234,35.16989803314209,35.24994492530823,35.332287073135376,35.39994692802429,35.47992706298828,35.57024097442627,35.64993906021118,35.74027609825134,35.81997203826904,35.90021896362305,35.979912996292114,36.059942960739136,36.14992904663086,36.229970932006836,36.31989502906799,36.39992094039917,36.49037194252014,36.57028794288635,36.6505560874939,36.729987144470215,36.81997513771057,36.9002001285553,36.97996711730957,37.04998207092285,37.12997913360596,37.21103811264038,37.28997993469238,37.37058711051941,37.449990034103394,37.529956102371216,37.619940996170044,37.710144996643066,37.790229082107544,37.86992311477661,37.95038914680481,38.04059600830078,38.11995601654053,38.21005892753601,38.29040193557739,38.36994695663452,38.439993143081665,38.520309925079346,38.60997009277344,38.69995093345642,38.79117798805237,38.87993907928467,38.95993709564209,39.04994797706604,39.12995910644531,39.21997594833374,39.29993391036987,39.390121936798096,39.46997809410095,39.54990291595459,39.629966020584106,39.710041999816895,39.79992198944092,39.86989212036133,39.94995903968811,40.03998613357544,40.13036394119263,40.21003007888794,40.30243897438049,40.36994504928589,40.44993305206299,40.54087495803833,40.63007593154907,40.72025799751282,40.80998492240906,40.879852056503296,40.97276711463928,41.049952030181885,41.14079713821411,41.21142101287842,41.289968967437744,41.38013195991516,41.44992995262146,41.53995609283447,41.61994910240173,41.68990111351013,41.779979944229126,41.86999702453613,41.94991493225098,42.0399911403656,42.11333203315735,42.19038009643555,42.27001214027405,42.350152015686035,42.42994999885559,42.521302938461304,42.600909948349,42.68018293380737,42.75995707511902,42.85086393356323,42.939964056015015,43.02992510795593,43.10994601249695,43.18996596336365,43.28003406524658,43.34996294975281,43.42993903160095,43.52994108200073,43.609997034072876,43.70004200935364,43.79096794128418,43.87994694709778,43.96995997428894,44.061315059661865,44.139976024627686,44.219955921173096,44.299999952316284,44.369961977005005,44.44993996620178,44.539907932281494,44.62999510765076,44.71001410484314,44.80085110664368,44.88025712966919,44.95998811721802,45.03999614715576,45.11995601654053,45.220052003860474,45.30992603302002,45.39093804359436,45.479965925216675,45.57038998603821,45.6401789188385,45.71995806694031,45.809926986694336,45.889955043792725,45.97207307815552,46.07059907913208,46.159980058670044,46.239978075027466,46.319987058639526,46.41325092315674,46.499948024749756,46.58995795249939,46.669984102249146,46.75991201400757,46.850346088409424,46.94000196456909,47.01996302604675,47.089903116226196,47.18092703819275,47.26077198982239,47.34008598327637,47.41991901397705,47.48996114730835,47.579883098602295,47.659971952438354,47.740070104599,47.83226013183594,47.90994691848755,47.99995708465576,48.079962968826294,48.15994310379028,48.2499520778656,48.33000111579895,48.41041302680969,48.48990201950073,48.569844007492065,48.65014600753784,48.73001503944397,48.8200249671936,48.900036096572876,48.980010986328125,49.05991792678833,49.14019203186035,49.229982137680054,49.319973945617676,49.39996099472046,49.47997808456421,49.55999493598938,49.64036202430725,49.73293209075928,49.82183814048767,49.89003014564514,49.979942083358765,50.05998992919922,50.13019514083862,50.220152139663696,50.30348801612854,50.39010190963745,50.45997905731201,50.54068398475647,50.62003803253174,50.70991802215576,50.79048991203308,50.86005091667175,50.950056076049805,51.02993702888489,51.099905014038086,51.1998770236969,51.28999900817871,51.37000012397766,51.44995999336243,51.519964933395386,51.609960079193115,51.699974060058594,51.78369498252869,51.859939098358154,51.94995307922363,52.03001093864441,52.1200270652771,52.20000696182251,52.28022503852844,52.37000894546509,52.44008994102478,52.519984006881714,52.59997510910034,52.67997193336487,52.760071992874146,52.84998607635498,52.92998909950256,53.00998306274414,53.09991192817688,53.19269013404846,53.26996111869812,53.36072492599487,53.44992804527283,53.52997612953186,53.61998009681702,53.70047211647034,53.79016399383545,53.890625953674316,53.9600830078125,54.04996991157532,54.150015115737915,54.23995614051819,54.309975147247314,54.400768995285034,54.48993396759033,54.571428060531616,54.64995503425598,54.73008394241333,54.80992007255554,54.90017604827881,54.97998404502869,55.04996609687805,55.12994313240051,55.21003603935242,55.30003499984741,55.38995409011841,55.48993992805481,55.570531129837036,55.64998412132263,55.72994112968445,55.82998299598694,55.914506912231445,55.99059510231018,56.06984901428223,56.14992594718933,56.23996901512146,56.32994198799133,56.399943113327026,56.479975938797,56.57013511657715,56.6599280834198,56.74001407623291,56.82038593292236,56.90996813774109,56.99993705749512,57.079939126968384,57.15992712974548,57.25103402137756,57.3299081325531,57.40995502471924,57.499913930892944,57.600353956222534,57.670018911361694,57.749895095825195,57.839935064315796,57.920027017593384,57.99995708465576,58.080158948898315,58.16997003555298,58.24995493888855,58.339905977249146,58.41994309425354,58.4999680519104,58.589987993240356,58.66995906829834,58.749934911727905,58.82996392250061,58.90994095802307,58.98996591567993,59.06998801231384,59.1500129699707,59.21986699104309,59.31992793083191,59.3899941444397,59.479933977127075,59.54996609687805,59.6499400138855,59.739933013916016,59.81998801231384,59.909940004348755,59.99995493888855
Image_u
Image_v
area
