time,1.380479097366333,1.44008207321167,1.4847431182861328,1.5200660228729248,1.5602681636810303,1.6031670570373535,1.6201801300048828,1.659966230392456,1.6802210807800293,1.720001220703125,1.7600491046905518,1.8013370037078857,1.8400890827178955,1.8600711822509766,1.900029182434082,1.9421250820159912,1.98018217086792,2.019996166229248,2.0403192043304443,2.08000111579895,2.120112180709839,2.160062074661255,2.1802620887756348,2.2200191020965576,2.242061138153076,2.2803101539611816,2.320162057876587,2.3399620056152344,2.3804330825805664,2.4200620651245117,2.4609482288360596,2.4806101322174072,2.519940137863159,2.5605151653289795,2.600431203842163,2.6200850009918213,2.6809041500091553,2.7005720138549805,2.740582227706909,2.780226230621338,2.8400352001190186,2.8600831031799316,2.9199471473693848,2.960228204727173,2.980311155319214,3.0200140476226807,3.040842056274414,3.0878891944885254,3.1199240684509277,3.159994125366211,3.1816351413726807,3.2199981212615967,3.260155200958252,3.300110101699829,3.3408401012420654,3.3833441734313965,3.4200310707092285,3.4804651737213135,3.5205211639404297,3.5599820613861084,3.6000142097473145,3.6400442123413086,3.685106039047241,3.7208240032196045,3.7599902153015137,3.781475067138672,3.8400261402130127,3.8799850940704346,3.8999621868133545,3.9399731159210205,3.9799320697784424,4.039976119995117,4.0600950717926025,4.100015163421631,4.160177230834961,4.199993133544922,4.222268104553223,4.261461019515991,4.3000311851501465,4.320535182952881,4.360002040863037,4.379976034164429,4.420820236206055,4.460500001907349,4.500049114227295,4.520177125930786,4.580582141876221,4.600171089172363,4.639987230300903,4.661426067352295,4.6999711990356445,4.721742153167725,4.760089159011841,4.800075054168701,4.8399810791015625,4.864741086959839,4.880046129226685,4.919966220855713,4.96007513999939,4.979993104934692,5.021451234817505,5.0601232051849365,5.101214170455933,5.122112035751343,5.161236047744751,5.200124025344849,5.240248203277588,5.26116418838501,5.300597190856934,5.340012073516846,5.360032081604004,5.400261163711548,5.441683053970337,5.480806112289429,5.502843141555786,5.541248083114624,5.579954147338867,5.621005058288574,5.639965057373047,5.700597047805786,5.719977140426636,5.759933233261108,5.80016016960144,5.820112228393555,5.860145092010498,5.899927139282227,5.941944122314453,5.980988025665283,6.0201780796051025,6.039942026138306,6.079991102218628,6.122204065322876,6.1599671840667725,6.200293064117432,6.2399680614471436,6.260097026824951,6.300162076950073,6.342097043991089,6.379986047744751,6.402424097061157,6.440267086029053,6.480123043060303,6.501578092575073,6.540345191955566,6.5800940990448,6.619920015335083,6.6599462032318115,6.679920196533203,6.700278043746948,6.743061065673828,6.780604124069214,6.820181131362915,6.861898183822632,6.89996600151062,6.920111179351807,6.960052013397217,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895,7.0000081062316895
image_u,-67,-67,-67,-67,-65,-54,-38,-24,-11,4,19,30,37,39,40,40,39,33,28,23,18,12,8,6,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
image_v,-74,-74,-74,-74,-74,-75,-76,-77,-78,-79,-81,-82,-82,-82,-82,-83,-83,-82,-82,-82,-81,-81,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80
