time,1.420008897781372,1.4801149368286133,1.5200779438018799,1.56003999710083,1.6222310066223145,1.6601428985595703,1.7199909687042236,1.7403638362884521,1.780879020690918,1.8233869075775146,1.86002779006958,1.8820757865905762,1.9200758934020996,1.9601678848266602,2.000288963317871,2.0423707962036133,2.0814218521118164,2.1199398040771484,2.160022020339966,2.2000999450683594,2.2400259971618652,2.2599809169769287,2.3000688552856445,2.340329885482788,2.384887933731079,2.420081853866577,2.4400718212127686,2.4799327850341797,2.52010178565979,2.559983015060425,2.6001319885253906,2.6401758193969727,2.6811909675598145,2.720625877380371,2.759990930557251,2.8000659942626953,2.840101957321167,2.8804709911346436,2.9207329750061035,2.9401187896728516,2.9805448055267334,3.021559000015259,3.040040969848633,3.080415964126587,3.120236873626709,3.1599409580230713,3.180020809173584,3.2200679779052734,3.262495994567871,3.3001089096069336,3.3400819301605225,3.3601298332214355,3.399948835372925,3.440042018890381,3.4800429344177246,3.500976800918579,3.540266990661621,3.580021858215332,3.620208978652954,3.660085916519165,3.700035810470581,3.7404069900512695,3.760471820831299,3.8004519939422607,3.840080976486206,3.8802738189697266,3.9200439453125,3.939980983734131,3.9801290035247803,4.020035982131958,4.060045957565308,4.100312948226929,4.139995813369751,4.17995285987854,4.202739000320435,4.240178823471069,4.280025005340576,4.32010293006897,4.36083984375,4.400065898895264,4.421681880950928,4.4600629806518555,4.500069856643677,4.520006895065308,4.560478925704956,4.60002589225769,4.620067834854126,4.660084009170532,4.719995975494385,4.761324882507324,4.800808906555176,4.820087909698486,4.859923839569092,4.901502847671509,4.919981956481934,4.960165977478027,5.000427007675171,5.020025014877319,5.060030937194824,5.1039159297943115,5.140244960784912,5.1600329875946045,5.201970815658569,5.240131855010986,5.260331869125366,5.301117897033691,5.340000867843628,5.380000829696655,5.420101881027222,5.440343856811523,5.480161905288696,5.520013809204102,5.539973020553589,5.5799829959869385,5.620096921920776,5.65998101234436,5.680035829544067,5.719947814941406,5.760075807571411,5.800283908843994,5.84082293510437,5.86012601852417,5.90017294883728,5.93999981880188,5.981628894805908,5.999986886978149,6.040100812911987,6.080079793930054,6.1199798583984375,6.159982919692993,6.20061993598938,6.240225791931152,6.279951810836792,6.3019118309021,6.360111951828003,6.379969835281372,6.420078992843628,6.440117835998535,6.480053901672363,6.52109694480896,6.559998989105225,6.58237886428833,6.620293855667114,6.660216808319092,6.700220823287964,6.74091100692749,6.78162693977356,6.820015907287598,6.860018014907837,6.900123834609985,6.920249938964844,6.980129957199097,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254,7.000229835510254
image_u,-94,-94,-94,-94,-94,-95,-94,-95,-96,-97,-97,-98,-99,-99,-99,-99,-99,-99,-99,-99,-98,-98,-98,-98,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-96,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97
image_v,-83,-83,-83,-83,-83,-82,-74,-58,-21,-1,19,37,50,55,57,57,54,50,40,35,29,23,17,12,8,4,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-10,-11,-11,-12,-12,-13,-13,-13,-13,-11,-10,-9,-7,-5,-4,-3,-1,0,0,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
