time,1.4599790573120117,1.5200831890106201,1.5603690147399902,1.600020170211792,1.6201651096343994,1.680469036102295,1.7200400829315186,1.7406082153320312,1.780311107635498,1.822094202041626,1.8613510131835938,1.8801112174987793,1.9201819896697998,1.9620580673217773,2.000286102294922,2.040074110031128,2.0614490509033203,2.1010022163391113,2.140151023864746,2.1819100379943848,2.200076103210449,2.2404050827026367,2.280344009399414,2.3205389976501465,2.3404622077941895,2.3800771236419678,2.4200479984283447,2.4603421688079834,2.4801321029663086,2.520020008087158,2.560643196105957,2.6002020835876465,2.640291213989258,2.6804981231689453,2.7203969955444336,2.7610909938812256,2.80082106590271,2.8408050537109375,2.8616480827331543,2.901146173477173,2.940115213394165,2.960076093673706,3.021768093109131,3.040105104446411,3.080099105834961,3.1201181411743164,3.1605021953582764,3.2000231742858887,3.241098165512085,3.280074119567871,3.3005261421203613,3.3400721549987793,3.380258083343506,3.4009029865264893,3.4400250911712646,3.480210065841675,3.500235080718994,3.5400280952453613,3.580045223236084,3.6202280521392822,3.660323143005371,3.680474042892456,3.7200260162353516,3.760331153869629,3.801323175430298,3.8400330543518066,3.860069990158081,3.900935173034668,3.9400391578674316,3.980018138885498,4.000133037567139,4.04040002822876,4.080617189407349,4.1001081466674805,4.14021110534668,4.182784080505371,4.22028112411499,4.241830110549927,4.28011417388916,4.3200860023498535,4.360224008560181,4.380073070526123,4.4200520515441895,4.460319995880127,4.500532150268555,4.541114091873169,4.560056209564209,4.600383043289185,4.640202045440674,4.660068035125732,4.700078010559082,4.740418195724487,4.783236026763916,4.820010185241699,4.860044002532959,4.900094032287598,4.9401631355285645,4.980773210525513,5.019972085952759,5.060152053833008,5.0802741050720215,5.1201012134552,5.1601831912994385,5.200031042098999,5.219933032989502,5.265344142913818,5.320026159286499,5.340012073516846,5.3810060024261475,5.44021201133728,5.460334062576294,5.5000481605529785,5.540063142776489,5.581226110458374,5.600441217422485,5.641610145568848,5.681233167648315,5.720005035400391,5.739980220794678,5.780172109603882,5.819989204406738,5.840480089187622,5.8802971839904785,5.9200921058654785,5.960097074508667,5.980030059814453,6.020421028137207,6.060096025466919,6.100117206573486,6.140058994293213,6.1600661277771,6.2001612186431885,6.240110158920288,6.2802770137786865,6.3215930461883545,6.359979152679443,6.379990100860596,6.422152996063232,6.460057020187378,6.500032186508179,6.5215630531311035,6.56007719039917,6.600123167037964,6.620039224624634,6.660233020782471,6.7000532150268555,6.7200000286102295,6.760099172592163,6.8001110553741455,6.820923089981079,6.860055208206177,6.9010350704193115,6.940291166305542,6.963215112686157,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545,7.0004260540008545
image_u,-93,-93,-93,-93,-93,-93,-93,-93,-93,-94,-94,-95,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-95,-96,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
image_v,-83,-83,-83,-83,-83,-83,-78,-65,-50,-35,-19,9,17,22,23,22,18,15,13,11,10,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,7,7,7,7,6,6,6,5,5,4,4,4,3,3,3,2,2,1,1,1,0,0,0,-1,-1,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-11,-12,-12,-13,-13,-14,-14,-15,-15,-15,-14,-13,-11,-10,-9,-9,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-10,-8,-7,-6,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-6,-7,-7,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-6,-6,-7,-7,-7,-7,-6,-6,-5,-5,-5,-5,-5
