time,1.4398808479309082,1.501051902770996,1.5599889755249023,1.6004910469055176,1.6199450492858887,1.6600959300994873,1.699981927871704,1.7401299476623535,1.8199410438537598,1.8799560070037842,1.9199268817901611,1.9636008739471436,2.0198898315429688,2.0599119663238525,2.0999228954315186,2.1198558807373047,2.15982985496521,2.2001819610595703,2.242504835128784,2.28009295463562,2.30009388923645,2.3400118350982666,2.3801660537719727,2.419945001602173,2.460033893585205,2.480020046234131,2.521376848220825,2.560020923614502,2.5998950004577637,2.6202030181884766,2.659929037094116,2.6999268531799316,2.7209630012512207,2.759911060333252,2.8003029823303223,2.840019941329956,2.8600070476531982,2.9002928733825684,2.9399659633636475,2.9804458618164062,2.99995493888855,3.0402629375457764,3.082178831100464,3.0999438762664795,3.1599650382995605,3.179926872253418,3.2199959754943848,3.260016918182373,3.279906988143921,3.3227829933166504,3.3600149154663086,3.39990496635437,3.4216859340667725,3.4604458808898926,3.4999828338623047,3.541019916534424,3.5614118576049805,3.5999040603637695,3.6399059295654297,3.680050849914551,3.723026990890503,3.761492967605591,3.7999889850616455,3.8404979705810547,3.860084056854248,3.8999459743499756,3.939966917037964,3.9599268436431885,4.000507831573486,4.0399110317230225,4.06020188331604,4.101142883300781,4.140033960342407,4.179947853088379,4.200089931488037,4.240388870239258,4.261811971664429,4.300156831741333,4.3413379192352295,4.379976987838745,4.400015830993652,4.459980010986328,4.500071048736572,4.520099878311157,4.559975862503052,4.600103855133057,4.6402459144592285,4.662142992019653,4.702179908752441,4.741530895233154,4.7805750370025635,4.804004907608032,4.839910984039307,4.879919052124023,4.919973850250244,4.939970970153809,4.97996187210083,5.040081024169922,5.060428857803345,5.100170850753784,5.159934997558594,5.19986891746521,5.239889860153198,5.279940843582153,5.320032835006714,5.339975833892822,5.379892826080322,5.419925928115845,5.46099591255188,5.479889869689941,5.520202875137329,5.560329914093018,5.600069999694824,5.660207986831665,5.700078964233398,5.739884853363037,5.75990891456604,5.8017778396606445,5.839995861053467,5.879945993423462,5.900783061981201,5.940095901489258,5.980211019515991,6.019891977310181,6.0599329471588135,6.099941968917847,6.145246982574463,6.180503845214844,6.200000047683716,6.26010799407959,6.300127983093262,6.32062292098999,6.359961986541748,6.37993597984314,6.420038938522339,6.460069894790649,6.500262022018433,6.540693044662476,6.580028057098389,6.620029926300049,6.640133857727051,6.683550834655762,6.7417919635772705,6.759989023208618,6.799998998641968,6.840754985809326,6.8803160190582275,6.9198620319366455,6.959902048110962,6.979920864105225,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985,7.021705865859985
image_u,-93,-93,-93,-93,-93,-93,-93,-93,-96,-96,-97,-98,-98,-98,-98,-98,-97,-96,-96,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-95,-96,-96,-96,-96,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-94,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
image_v,-84,-84,-84,-84,-84,-84,-79,-64,13,13,31,56,59,58,47,33,18,5,-7,-17,-24,-28,-29,-30,-29,-29,-28,-28,-27,-26,-24,-23,-22,-20,-19,-18,-17,-16,-15,-14,-13,-12,-10,-9,-8,-7,-5,-3,-2,-1,0,2,3,4,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,4,3,2,2,2,1,0,0,-1,-1,-2,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-10,-11,-12,-12,-14,-14,-14,-14,-14,-14,-13,-12,-11,-10,-9,-7,-6,-5,-4,-3,-2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
