time,1.419464111328125,1.4597480297088623,1.5038950443267822,1.5596330165863037,1.5997209548950195,1.6415879726409912,1.6795458793640137,1.7195909023284912,1.7596309185028076,1.8012430667877197,1.8396461009979248,1.8806960582733154,1.899580955505371,1.9596450328826904,1.979841947555542,2.043790102005005,2.0803558826446533,2.1027169227600098,2.1400880813598633,2.1994988918304443,2.219499111175537,2.2595319747924805,2.299556016921997,2.340682029724121,2.359492063522339,2.4004180431365967,2.4411098957061768,2.4595110416412354,2.499695062637329,2.542541980743408,2.5801870822906494,2.599562883377075,2.6408069133758545,2.682982921600342,2.7200748920440674,2.7426369190216064,2.7797489166259766,2.8194689750671387,2.8412749767303467,2.8796229362487793,2.9197709560394287,2.9595611095428467,2.9995899200439453,3.0220999717712402,3.0594799518585205,3.0995099544525146,3.1264169216156006,3.1595680713653564,3.1995770931243896,3.2400379180908203,3.259497880935669,3.2995619773864746,3.3401999473571777,3.380237102508545,3.3996410369873047,3.4405059814453125,3.479541063308716,3.5195670127868652,3.539639949798584,3.5795021057128906,3.639551877975464,3.679529905319214,3.6995010375976562,3.719834089279175,3.759505033493042,3.7997500896453857,3.8394689559936523,3.86171293258667,3.899519920349121,3.9415528774261475,3.960284948348999,3.9995179176330566,4.039635896682739,4.059976100921631,4.099518060684204,4.139611005783081,4.1599040031433105,4.199692010879517,4.2395548820495605,4.2795000076293945,4.300044059753418,4.339983940124512,4.37959098815918,4.419642925262451,4.460299015045166,4.479618072509766,4.519488096237183,4.559490919113159,4.599524021148682,4.639600992202759,4.679598093032837,4.7205750942230225,4.759907007217407,4.779613018035889,4.820259094238281,4.860925912857056,4.899483919143677,4.9195311069488525,4.961112022399902,5.000883102416992,5.019608020782471,5.060188055038452,5.09945011138916,5.13951301574707,5.159630060195923,5.199553966522217,5.239783048629761,5.279754877090454,5.300436019897461,5.339559078216553,5.379482984542847,5.400665044784546,5.439677953720093,5.479504108428955,5.519479990005493,5.539586067199707,5.579592943191528,5.599670886993408,5.639694929122925,5.680537939071655,5.6998748779296875,5.739561080932617,5.779719114303589,5.819806098937988,5.839622974395752,5.879507064819336,5.919568061828613,5.941693067550659,5.979657888412476,6.019818067550659,6.0598039627075195,6.079659938812256,6.119525909423828,6.160307884216309,6.201894044876099,6.239628076553345,6.279495000839233,6.319555997848511,6.379517078399658,6.399847984313965,6.440474987030029,6.4595630168914795,6.499727964401245,6.539474964141846,6.579551935195923,6.59976601600647,6.639480113983154,6.679642915725708,6.699673891067505,6.740592002868652,6.7795090675354,6.819540023803711,6.859724044799805,6.87984299659729,6.919425010681152,6.959511041641235,6.979732036590576,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451,7.001430034637451
image_u,-91,-91,-91,-91,-91,-92,-91,-92,-93,-93,-94,-95,-95,-96,-96,-96,-96,-96,-96,-96,-96,-96,-95,-95,-95,-95,-95,-95,-95,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-94,-93,-94,-93,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-93,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-94,-93,-94,-93,-94,-93,-94,-94,-93,-93,-93,-93,-94,-94,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-93,-92
image_v,-84,-84,-84,-84,-84,-81,-70,-55,-38,-21,12,25,36,44,49,49,49,47,43,40,38,35,31,28,25,21,17,13,9,2,-1,-3,-5,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-9,-9,-9,-10,-10,-10,-11,-11,-12,-12,-12,-13,-14,-14,-15,-15,-14,-13,-12,-10,-10,-9,-8,-7,-6,-4,-2,-2,-1,0,1,2,3,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-4,-13
