time,1.4001030921936035,1.4599580764770508,1.5001640319824219,1.5399720668792725,1.5802760124206543,1.6400010585784912,1.7599890232086182,1.8199701309204102,1.859982967376709,1.9400091171264648,1.981600046157837,2.0399651527404785,2.0801000595092773,2.099997043609619,2.1401970386505127,2.1602330207824707,2.20003604888916,2.2401859760284424,2.280027151107788,2.3201019763946533,2.3401241302490234,2.3800151348114014,2.422532081604004,2.461588144302368,2.4800641536712646,2.5207040309906006,2.5800769329071045,2.6201980113983154,2.639944076538086,2.680061101913452,2.720050096511841,2.7603280544281006,2.780039072036743,2.8201780319213867,2.860051155090332,2.9000070095062256,2.9399750232696533,2.9619951248168945,3.0007071495056152,3.020106077194214,3.0603201389312744,3.100127935409546,3.140212059020996,3.180001974105835,3.220133066177368,3.2626161575317383,3.300034999847412,3.3402211666107178,3.3624789714813232,3.4001641273498535,3.4202589988708496,3.480013132095337,3.5036239624023438,3.5400750637054443,3.580655097961426,3.6001181602478027,3.639961004257202,3.6799991130828857,3.7201130390167236,3.7399790287017822,3.7800540924072266,3.8206629753112793,3.8608500957489014,3.880063056945801,3.9199891090393066,3.9609389305114746,4.001461982727051,4.040297031402588,4.060363054275513,4.100787162780762,4.139968156814575,4.180011034011841,4.219958066940308,4.260081052780151,4.301236152648926,4.36005711555481,4.400046110153198,4.420061111450195,4.46021294593811,4.499981164932251,4.52007794380188,4.560220956802368,4.600114107131958,4.646365165710449,4.660115957260132,4.70011305809021,4.7407310009002686,4.760101079940796,4.800034999847412,4.840027093887329,4.880458116531372,4.900079011917114,4.940569162368774,4.982434034347534,5.019979000091553,5.060114145278931,5.10024094581604,5.121937036514282,5.1600871086120605,5.200354099273682,5.240430116653442,5.280786037445068,5.319956064224243,5.359982967376709,5.399991035461426,5.420011043548584,5.460130929946899,5.50004506111145,5.5199480056762695,5.559924125671387,5.600111961364746,5.640135049819946,5.660262107849121,5.700217008590698,5.740240097045898,5.780102014541626,5.8223021030426025,5.8401501178741455,5.900377035140991,5.920248985290527,5.959975957870483,5.9999871253967285,6.0400590896606445,6.080528020858765,6.120000123977661,6.1599719524383545,6.180001974105835,6.220128059387207,6.260004997253418,6.281532049179077,6.320341110229492,6.3602049350738525,6.400015115737915,6.440042972564697,6.459990978240967,6.500524044036865,6.539999008178711,6.580228090286255,6.621487140655518,6.660107135772705,6.679980993270874,6.720009088516235,6.759958982467651,6.799953937530518,6.820027112960815,6.859986066818237,6.900005102157593,6.939976930618286,6.962660074234009,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655,7.000118017196655
image_u,-95,-95,-95,-95,-95,-95,-97,-97,-98,-99,-99,-99,-98,-98,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-96,-96,-97,-97,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96
image_v,-84,-84,-84,-84,-84,-84,-7,-7,36,44,44,37,8,-1,-2,-3,-7,-8,-7,-6,-5,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,0,1,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,0,-1,-2
