time,1.4414279460906982,1.4820609092712402,1.5203850269317627,1.5801010131835938,1.6404619216918945,1.6802849769592285,1.7001478672027588,1.7800769805908203,1.8204100131988525,1.8601019382476807,1.9000399112701416,1.9407339096069336,1.9836909770965576,2.040226936340332,2.07999587059021,2.121458053588867,2.1401190757751465,2.18005108833313,2.2271180152893066,2.2600619792938232,2.300128936767578,2.3214690685272217,2.360400915145874,2.400075912475586,2.4402809143066406,2.4800679683685303,2.520205020904541,2.540118932723999,2.58022403717041,2.6201179027557373,2.6602590084075928,2.680155038833618,2.7210378646850586,2.760063886642456,2.8000450134277344,2.8227109909057617,2.8601009845733643,2.901094913482666,2.92012095451355,2.9600539207458496,3.002523899078369,3.0400989055633545,3.0802688598632812,3.101055860519409,3.140428066253662,3.1800689697265625,3.220797061920166,3.264599084854126,3.2804410457611084,3.3201050758361816,3.3604929447174072,3.400106906890869,3.440485954284668,3.4801108837127686,3.5000219345092773,3.540282964706421,3.580148935317993,3.6005570888519287,3.640204906463623,3.6800899505615234,3.720318078994751,3.7602379322052,3.7801620960235596,3.820235013961792,3.861082077026367,3.9000940322875977,3.940218925476074,3.961850881576538,4.000982999801636,4.040306091308594,4.080266952514648,4.100068092346191,4.140053987503052,4.160999059677124,4.20009708404541,4.240134000778198,4.280174970626831,4.302109956741333,4.34040904045105,4.381253004074097,4.420121908187866,4.440438985824585,4.48003888130188,4.500056982040405,4.542762041091919,4.580066919326782,4.600710868835449,4.641347885131836,4.680732011795044,4.701277017593384,4.741229057312012,4.780205965042114,4.800273895263672,4.840245962142944,4.8820390701293945,4.920198917388916,4.944979906082153,4.9802000522613525,5.020121097564697,5.060065031051636,5.100054979324341,5.120358943939209,5.160228967666626,5.20002007484436,5.220074892044067,5.260093927383423,5.3015968799591064,5.341669082641602,5.380346059799194,5.4202330112457275,5.480010986328125,5.5201499462127686,5.560707092285156,5.600138902664185,5.645940065383911,5.660075902938843,5.700121879577637,5.7410900592803955,5.760134935379028,5.800781965255737,5.8425209522247314,5.882555961608887,5.923106908798218,5.942975044250488,5.981281042098999,6.020205974578857,6.060122966766357,6.080326080322266,6.121851921081543,6.1601479053497314,6.220109939575195,6.240328073501587,6.280087947845459,6.32011604309082,6.3600780963897705,6.380527973175049,6.420062065124512,6.460088014602661,6.500284910202026,6.540170907974243,6.560133934020996,6.600440979003906,6.640336036682129,6.680777072906494,6.700524091720581,6.742430925369263,6.7802979946136475,6.821022987365723,6.860060930252075,6.880692958831787,6.920180082321167,6.960146903991699,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088,7.000135898590088
image_u,-77,-77,-77,-77,-77,-77,-72,-23,-23,7,23,30,31,29,23,10,6,1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
image_v,-77,-77,-77,-77,-77,-77,-78,-81,-81,-84,-85,-86,-86,-86,-85,-84,-84,-84,-84,-84,-83,-83,-83,-83,-83,-83,-83,-84,-83,-83,-83,-83,-83,-84,-83,-83,-83,-83,-83,-83,-84,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83
