time,0.21472597122192383,0.2531871795654297,0.29343700408935547,0.34984898567199707,0.376446008682251,0.6473910808563232,0.711622953414917,0.7482800483703613,0.7482800483703613,0.8111989498138428,0.8111989498138428,0.8440830707550049,0.8822259902954102,0.9195091724395752,0.9493510723114014,0.9814260005950928,1.081583023071289,1.1280159950256348,1.1530201435089111,1.1815011501312256,1.220445156097412,1.2474901676177979,1.2884891033172607,1.31821608543396,1.3834259510040283,1.414937973022461,1.4507560729980469,1.483855962753296,1.518571138381958,1.5513370037078857,1.5930421352386475,1.6190400123596191,1.6568169593811035,1.6859090328216553,1.7218480110168457,1.7562479972839355,1.7857930660247803,1.8194911479949951,1.8515000343322754,1.886902093887329,1.9242010116577148,1.9593579769134521,1.9933881759643555,2.0296759605407715,2.0644760131835938,2.1229610443115234,2.155951976776123,2.1890320777893066,2.226952075958252,2.2638230323791504,2.294373035430908,2.355825185775757,2.3893301486968994,2.3893301486968994,2.4580090045928955,2.4916951656341553,2.5228090286254883,2.555824041366577,2.592252016067505,2.626024007797241,2.7599260807037354,2.7922680377960205,2.932223081588745,2.965644121170044,2.9967169761657715,3.040040969848633,3.068674087524414,3.1007301807403564,3.163017988204956,3.196650981903076,3.2287960052490234,3.2645821571350098,3.302190065383911,3.3297841548919678,3.3647220134735107,3.395275115966797,3.433237075805664,3.4693620204925537,3.4976000785827637,3.5312061309814453,3.564893960952759,3.6032261848449707,3.639392137527466,3.6632111072540283,3.7006001472473145,3.7401020526885986,3.7743520736694336,3.7991411685943604,3.8315060138702393,3.8672499656677246,3.9047529697418213,3.940312147140503,3.972254991531372,4.002784013748169,4.037376165390015,4.074613094329834,4.109033107757568,4.137184143066406,4.1700451374053955,4.235583066940308,4.235583066940308,4.27197003364563,4.305495977401733,4.338127136230469,4.403444051742554,4.438009023666382,4.4723451137542725,4.503785133361816,4.539824962615967,4.572077989578247,4.60468316078186,4.64276909828186,4.675520181655884,4.715739965438843,4.7747581005096436,4.7747581005096436,4.815373182296753,4.882421970367432,4.908766984939575,4.939694166183472,4.978758096694946,5.01396107673645,5.05134916305542,5.085675954818726,5.111454010009766,5.149348974227905,5.1837990283966064,5.210922002792358,5.280550956726074,5.314042091369629,5.3499391078948975,5.3499391078948975,5.410185098648071,5.443035125732422,5.480024099349976,5.511420011520386,5.5516180992126465,5.585875988006592,5.616688013076782,5.651664972305298,5.687744140625,5.748924970626831,5.778110980987549,5.8150880336761475,5.846757173538208,5.881294012069702,5.915074110031128,5.978348970413208,6.015629053115845,6.048899173736572,6.086667060852051,6.119474172592163,6.1538920402526855,6.1968159675598145,6.218219995498657,6.25225305557251,6.287522077560425,6.356117010116577,6.384752035140991,6.384752035140991,6.4536659717559814,6.485743999481201,6.485743999481201,6.522336959838867,6.55332612991333,6.618221998214722,6.650290012359619,6.686984062194824,6.719447135925293,6.7567219734191895,6.787373065948486,6.8221399784088135,6.86512303352356,6.8948211669921875,6.929919958114624,6.963369131088257,6.993182182312012,7.028418064117432,7.0887451171875,7.12381911277771,7.156803131103516,7.192219972610474,7.225726127624512,7.254914045333862,7.295114994049072,7.3287999629974365,7.392223119735718,7.4266321659088135,7.459303140640259,7.492906093597412,7.53008508682251,7.562062978744507,7.598534107208252,7.629915952682495,7.661403179168701,7.72716498374939,7.72716498374939,7.761779069900513,7.796871185302734,7.832705020904541,7.865796089172363,7.896979093551636,7.966748952865601,7.996783971786499,8.027520179748535,8.065199136734009,8.097823143005371,8.132101058959961,8.173189163208008,8.205283164978027,8.266934156417847,8.300472974777222,8.333482027053833,8.364581108093262,8.399211168289185,8.467672109603882,8.467672109603882,8.502279043197632,8.569542169570923,8.598499059677124,8.633931159973145,8.699895143508911,8.735522985458374,8.76992917060852,8.802114963531494,8.834759950637817,8.867933988571167,8.903170108795166,8.938989162445068,9.002511024475098,9.034553050994873,9.074283123016357,9.10908317565918,9.142276048660278,9.171597003936768,9.203480005264282,9.272716045379639,9.302983045578003,9.302983045578003,9.341761112213135,9.373676061630249,9.410928964614868,9.446649074554443,9.47513198852539,9.540318012237549,9.540318012237549,9.609150171279907,9.638611078262329,9.676597118377686,9.711328983306885,9.775288105010986,9.806534051895142,9.8441801071167,9.8441801071167,9.881822109222412,9.94582200050354,9.975586175918579,10.011595010757446
image_u,-209,-209,-209,-209,-198,120,118,121,120,120,120,107,85,57,29,2,-79,-85,-92,-91,-91,-87,-66,-35,-7,20,44,67,88,89,87,81,68,47,25,4,-19,-39,-47,-51,-53,-50,-40,-25,-11,3,15,28,45,46,46,45,39,30,22,13,6,-11,-14,-4,36,49,89,82,75,73,73,66,49,25,-8,-23,-37,-45,-48,-49,-40,-25,-11,4,14,28,38,37,38,38,32,25,16,8,-1,-10,-15,-19,-18,-17,-18,-17,-17,-18,-17,-18,-17,-17,-17,-17,-18,-17,-17,-17,-18,-17,-10,17,30,21,23,27,24,16,9,7,-1,-8,-6,-8,-7,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
image_v,-131,-131,-131,-131,-133,-157,-158,-158,-158,-158,-158,-157,-156,-154,-152,-150,-143,-143,-142,-142,-142,-142,-144,-146,-149,-150,-152,-154,-156,-156,-156,-155,-154,-153,-151,-150,-148,-146,-146,-145,-145,-145,-146,-147,-148,-149,-150,-151,-153,-153,-153,-153,-152,-152,-151,-150,-150,-148,-148,-149,-152,-153,-156,-155,-155,-155,-155,-154,-153,-151,-149,-148,-147,-146,-146,-145,-146,-147,-148,-149,-150,-151,-152,-152,-152,-152,-151,-151,-150,-150,-149,-148,-148,-148,-148,-148,-147,-148,-148,-147,-148,-147,-148,-148,-148,-148,-147,-148,-147,-148,-147,-148,-148,-150,-151,-151,-151,-151,-151,-150,-150,-150,-149,-149,-149,-148,-149,-148,-148,-149,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
time,0.21472597122192383,0.2531871795654297,0.29343700408935547,0.34984898567199707,0.376446008682251,0.6473910808563232,0.711622953414917,0.7482800483703613,0.7482800483703613,0.8111989498138428,0.8111989498138428,0.8440830707550049,0.8822259902954102,0.9195091724395752,0.9493510723114014,0.9814260005950928,1.081583023071289,1.1280159950256348,1.1530201435089111,1.1815011501312256,1.220445156097412,1.2474901676177979,1.2884891033172607,1.31821608543396,1.3834259510040283,1.414937973022461,1.4507560729980469,1.483855962753296,1.518571138381958,1.5513370037078857,1.5930421352386475,1.6190400123596191,1.6568169593811035,1.6859090328216553,1.7218480110168457,1.7562479972839355,1.7857930660247803,1.8194911479949951,1.8515000343322754,1.886902093887329,1.9242010116577148,1.9593579769134521,1.9933881759643555,2.0296759605407715,2.0644760131835938,2.1229610443115234,2.155951976776123,2.1890320777893066,2.226952075958252,2.2638230323791504,2.294373035430908,2.355825185775757,2.3893301486968994,2.3893301486968994,2.4580090045928955,2.4916951656341553,2.5228090286254883,2.555824041366577,2.592252016067505,2.626024007797241,2.7599260807037354,2.7922680377960205,2.932223081588745,2.965644121170044,2.9967169761657715,3.040040969848633,3.068674087524414,3.1007301807403564,3.163017988204956,3.196650981903076,3.2287960052490234,3.2645821571350098,3.302190065383911,3.3297841548919678,3.3647220134735107,3.395275115966797,3.433237075805664,3.4693620204925537,3.4976000785827637,3.5312061309814453,3.564893960952759,3.6032261848449707,3.639392137527466,3.6632111072540283,3.7006001472473145,3.7401020526885986,3.7743520736694336,3.7991411685943604,3.8315060138702393,3.8672499656677246,3.9047529697418213,3.940312147140503,3.972254991531372,4.002784013748169,4.037376165390015,4.074613094329834,4.109033107757568,4.137184143066406,4.1700451374053955,4.235583066940308,4.235583066940308,4.27197003364563,4.305495977401733,4.338127136230469,4.403444051742554,4.438009023666382,4.4723451137542725,4.503785133361816,4.539824962615967,4.572077989578247,4.60468316078186,4.64276909828186,4.675520181655884,4.715739965438843,4.7747581005096436,4.7747581005096436,4.815373182296753,4.882421970367432,4.908766984939575,4.939694166183472,4.978758096694946,5.01396107673645,5.05134916305542,5.085675954818726,5.111454010009766,5.149348974227905,5.1837990283966064,5.210922002792358,5.280550956726074,5.314042091369629,5.3499391078948975,5.3499391078948975,5.410185098648071,5.443035125732422,5.480024099349976,5.511420011520386,5.5516180992126465,5.585875988006592,5.616688013076782,5.651664972305298,5.687744140625,5.748924970626831,5.778110980987549,5.8150880336761475,5.846757173538208,5.881294012069702,5.915074110031128,5.978348970413208,6.015629053115845,6.048899173736572,6.086667060852051,6.119474172592163,6.1538920402526855,6.1968159675598145,6.218219995498657,6.25225305557251,6.287522077560425,6.356117010116577,6.384752035140991,6.384752035140991,6.4536659717559814,6.485743999481201,6.485743999481201,6.522336959838867,6.55332612991333,6.618221998214722,6.650290012359619,6.686984062194824,6.719447135925293,6.7567219734191895,6.787373065948486,6.8221399784088135,6.86512303352356,6.8948211669921875,6.929919958114624,6.963369131088257,6.993182182312012,7.028418064117432,7.0887451171875,7.12381911277771,7.156803131103516,7.192219972610474,7.225726127624512,7.254914045333862,7.295114994049072,7.3287999629974365,7.392223119735718,7.4266321659088135,7.459303140640259,7.492906093597412,7.53008508682251,7.562062978744507,7.598534107208252,7.629915952682495,7.661403179168701,7.72716498374939,7.72716498374939,7.761779069900513,7.796871185302734,7.832705020904541,7.865796089172363,7.896979093551636,7.966748952865601,7.996783971786499,8.027520179748535,8.065199136734009,8.097823143005371,8.132101058959961,8.173189163208008,8.205283164978027,8.266934156417847,8.300472974777222,8.333482027053833,8.364581108093262,8.399211168289185,8.467672109603882,8.467672109603882,8.502279043197632,8.569542169570923,8.598499059677124,8.633931159973145,8.699895143508911,8.735522985458374,8.76992917060852,8.802114963531494,8.834759950637817,8.867933988571167,8.903170108795166,8.938989162445068,9.002511024475098,9.034553050994873,9.074283123016357,9.10908317565918,9.142276048660278,9.171597003936768,9.203480005264282,9.272716045379639,9.302983045578003,9.302983045578003,9.341761112213135,9.373676061630249,9.410928964614868,9.446649074554443,9.47513198852539,9.540318012237549,9.540318012237549,9.609150171279907,9.638611078262329,9.676597118377686,9.711328983306885,9.775288105010986,9.806534051895142,9.8441801071167,9.8441801071167,9.881822109222412,9.94582200050354,9.975586175918579,10.011595010757446
predict_u,-209,-209,-209,-209,-187,118,116,124,119,120,120,94,63,29,1,-25,-89,-91,-99,-90,-91,-83,-45,-4,21,47,68,90,109,90,85,75,55,26,3,-17,-42,-59,-55,-55,-55,-47,-30,-10,3,17,27,41,62,47,46,44,33,21,14,4,-1,-28,-17,6,29,62,88,75,68,71,73,59,32,1,-41,-38,-51,-53,-51,-50,-31,-10,3,19,24,42,48,36,39,38,26,18,7,0,-10,-19,-20,-23,-17,-16,-19,-16,-17,-19,-16,-19,-16,-17,-17,-17,-19,-16,-17,-17,-19,-16,-3,44,43,12,25,31,21,8,2,5,-9,-15,-4,-10,-6,-7,-9,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,11,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,18,13,11,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
predict_v,-131,-131,-131,-131,-135,-157,-159,-158,-158,-158,-158,-156,-155,-152,-150,-148,-142,-143,-141,-142,-142,-142,-146,-148,-152,-151,-154,-156,-158,-156,-156,-154,-153,-152,-149,-149,-146,-144,-146,-144,-145,-145,-147,-148,-149,-150,-151,-152,-155,-153,-153,-153,-151,-152,-150,-149,-150,-146,-148,-150,-152,-154,-156,-154,-155,-155,-155,-153,-152,-149,-147,-147,-146,-145,-146,-144,-147,-148,-149,-150,-151,-152,-153,-152,-152,-152,-150,-151,-149,-150,-148,-147,-148,-148,-148,-148,-146,-149,-148,-146,-149,-146,-149,-148,-148,-148,-146,-149,-146,-149,-146,-149,-148,-152,-152,-151,-151,-151,-151,-149,-150,-150,-148,-149,-149,-147,-150,-147,-148,-150,-147,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-148,-150,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-149,-151,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
time,0.21472597122192383,0.2531871795654297,0.29343700408935547,0.34984898567199707,0.376446008682251,0.6473910808563232,0.711622953414917,0.7482800483703613,0.7482800483703613,0.8111989498138428,0.8111989498138428,0.8440830707550049,0.8822259902954102,0.9195091724395752,0.9493510723114014,0.9814260005950928,1.081583023071289,1.1280159950256348,1.1530201435089111,1.1815011501312256,1.220445156097412,1.2474901676177979,1.2884891033172607,1.31821608543396,1.3834259510040283,1.414937973022461,1.4507560729980469,1.483855962753296,1.518571138381958,1.5513370037078857,1.5930421352386475,1.6190400123596191,1.6568169593811035,1.6859090328216553,1.7218480110168457,1.7562479972839355,1.7857930660247803,1.8194911479949951,1.8515000343322754,1.886902093887329,1.9242010116577148,1.9593579769134521,1.9933881759643555,2.0296759605407715,2.0644760131835938,2.1229610443115234,2.155951976776123,2.1890320777893066,2.226952075958252,2.2638230323791504,2.294373035430908,2.355825185775757,2.3893301486968994,2.3893301486968994,2.4580090045928955,2.4916951656341553,2.5228090286254883,2.555824041366577,2.592252016067505,2.626024007797241,2.7599260807037354,2.7922680377960205,2.932223081588745,2.965644121170044,2.9967169761657715,3.040040969848633,3.068674087524414,3.1007301807403564,3.163017988204956,3.196650981903076,3.2287960052490234,3.2645821571350098,3.302190065383911,3.3297841548919678,3.3647220134735107,3.395275115966797,3.433237075805664,3.4693620204925537,3.4976000785827637,3.5312061309814453,3.564893960952759,3.6032261848449707,3.639392137527466,3.6632111072540283,3.7006001472473145,3.7401020526885986,3.7743520736694336,3.7991411685943604,3.8315060138702393,3.8672499656677246,3.9047529697418213,3.940312147140503,3.972254991531372,4.002784013748169,4.037376165390015,4.074613094329834,4.109033107757568,4.137184143066406,4.1700451374053955,4.235583066940308,4.235583066940308,4.27197003364563,4.305495977401733,4.338127136230469,4.403444051742554,4.438009023666382,4.4723451137542725,4.503785133361816,4.539824962615967,4.572077989578247,4.60468316078186,4.64276909828186,4.675520181655884,4.715739965438843,4.7747581005096436,4.7747581005096436,4.815373182296753,4.882421970367432,4.908766984939575,4.939694166183472,4.978758096694946,5.01396107673645,5.05134916305542,5.085675954818726,5.111454010009766,5.149348974227905,5.1837990283966064,5.210922002792358,5.280550956726074,5.314042091369629,5.3499391078948975,5.3499391078948975,5.410185098648071,5.443035125732422,5.480024099349976,5.511420011520386,5.5516180992126465,5.585875988006592,5.616688013076782,5.651664972305298,5.687744140625,5.748924970626831,5.778110980987549,5.8150880336761475,5.846757173538208,5.881294012069702,5.915074110031128,5.978348970413208,6.015629053115845,6.048899173736572,6.086667060852051,6.119474172592163,6.1538920402526855,6.1968159675598145,6.218219995498657,6.25225305557251,6.287522077560425,6.356117010116577,6.384752035140991,6.384752035140991,6.4536659717559814,6.485743999481201,6.485743999481201,6.522336959838867,6.55332612991333,6.618221998214722,6.650290012359619,6.686984062194824,6.719447135925293,6.7567219734191895,6.787373065948486,6.8221399784088135,6.86512303352356,6.8948211669921875,6.929919958114624,6.963369131088257,6.993182182312012,7.028418064117432,7.0887451171875,7.12381911277771,7.156803131103516,7.192219972610474,7.225726127624512,7.254914045333862,7.295114994049072,7.3287999629974365,7.392223119735718,7.4266321659088135,7.459303140640259,7.492906093597412,7.53008508682251,7.562062978744507,7.598534107208252,7.629915952682495,7.661403179168701,7.72716498374939,7.72716498374939,7.761779069900513,7.796871185302734,7.832705020904541,7.865796089172363,7.896979093551636,7.966748952865601,7.996783971786499,8.027520179748535,8.065199136734009,8.097823143005371,8.132101058959961,8.173189163208008,8.205283164978027,8.266934156417847,8.300472974777222,8.333482027053833,8.364581108093262,8.399211168289185,8.467672109603882,8.467672109603882,8.502279043197632,8.569542169570923,8.598499059677124,8.633931159973145,8.699895143508911,8.735522985458374,8.76992917060852,8.802114963531494,8.834759950637817,8.867933988571167,8.903170108795166,8.938989162445068,9.002511024475098,9.034553050994873,9.074283123016357,9.10908317565918,9.142276048660278,9.171597003936768,9.203480005264282,9.272716045379639,9.302983045578003,9.302983045578003,9.341761112213135,9.373676061630249,9.410928964614868,9.446649074554443,9.47513198852539,9.540318012237549,9.540318012237549,9.609150171279907,9.638611078262329,9.676597118377686,9.711328983306885,9.775288105010986,9.806534051895142,9.8441801071167,9.8441801071167,9.881822109222412,9.94582200050354,9.975586175918579,10.011595010757446
delta_u,0,0,0,0,-11,2,2,-3,1,0,0,13,22,28,28,27,10,6,7,-1,0,-4,-21,-31,-28,-27,-24,-23,-21,-1,2,6,13,21,22,21,23,20,8,4,2,-3,-10,-15,-14,-14,-12,-13,-17,-1,0,1,6,9,8,9,7,17,3,-10,7,-13,1,7,7,2,0,7,17,24,33,15,14,8,3,1,-9,-15,-14,-15,-10,-14,-10,1,-1,0,6,7,9,8,9,9,5,4,-1,-1,1,-1,0,1,-1,1,-1,0,0,0,1,-1,0,0,1,-1,-7,-27,-13,9,-2,-4,3,8,7,2,8,7,-2,2,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delta_v,0,0,0,0,2,0,1,0,0,0,0,-1,-1,-2,-2,-2,-1,0,-1,0,0,0,2,2,3,1,2,2,2,0,0,-1,-1,-1,-2,-1,-2,-2,0,-1,0,0,1,1,1,1,1,1,2,0,0,0,-1,0,-1,-1,0,-2,0,1,0,1,0,-1,0,0,0,-1,-1,-2,-2,-1,-1,-1,0,-1,1,1,1,1,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,-1,1,0,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,0,2,1,0,0,0,0,-1,0,0,-1,0,0,-1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
time
