time,0.21230792999267578,0.2458658218383789,0.2826228141784668,0.34466981887817383,0.38152194023132324,0.4140758514404297,0.7159459590911865,0.7508969306945801,0.819145917892456,0.8479998111724854,0.8859398365020752,1.152411937713623,1.2211458683013916,1.2554450035095215,1.2841029167175293,1.320725917816162,1.6184937953948975,1.6575889587402344,1.6900708675384521,1.7237679958343506,1.7558817863464355,1.7884550094604492,1.92409086227417,2.023829936981201,2.0601418018341064,2.096012830734253,2.130194902420044,2.1632699966430664,2.198521852493286,2.2284469604492188,2.265091896057129,2.298337936401367,2.3348119258880615,2.3961567878723145,2.3961567878723145,2.4600768089294434,2.496093988418579,2.527951955795288,2.560659885406494,2.595335006713867,2.6290838718414307,2.8648200035095215,2.89581298828125,2.9318180084228516,2.967115879058838,3.033101797103882,3.0636749267578125,3.0636749267578125,3.400890827178955,3.4369118213653564,3.4702839851379395,3.5043258666992188,3.537153959274292,3.5712997913360596,3.8713719844818115,3.936992883682251,3.9723339080810547,4.00693678855896,4.038900852203369,4.073529005050659,4.338920831680298,4.377346992492676,4.439495801925659,4.4759039878845215,4.513562917709351,4.743887901306152,4.812819004058838,4.84415078163147,4.877659797668457,4.912609815597534,4.94524884223938,5.213476896286011,5.283962965011597,5.315823793411255,5.352721929550171,5.386962890625,5.421109914779663,5.448802947998047,5.7157368659973145,5.751172780990601,5.787987947463989,5.8179309368133545,5.857179880142212,5.890646934509277,6.2200767993927,6.255433797836304,6.289556980133057,6.321044921875,6.358138799667358,6.6248228549957275,6.656850814819336,6.695840835571289,6.730078935623169,6.765827894210815,6.826949834823608,7.097245931625366,7.160654783248901,7.19811487197876,7.229485988616943,7.261542797088623,7.301723957061768,7.528401851654053,7.566003799438477,7.603604793548584,7.63375186920166,7.671621799468994,7.70185399055481,8.030633926391602,8.07076096534729,8.100310802459717,8.139134883880615,8.172805786132812,8.200647830963135,8.43756890296936,8.473639011383057,8.534531831741333,8.572007894515991,8.60460090637207,8.878671884536743,8.909404993057251,8.97383189201355,9.006850004196167,9.038585901260376,9.075448989868164,9.279770851135254,9.343338012695312,9.375280857086182,9.444346904754639,9.682935953140259,9.746196985244751,9.781168937683105,9.812173843383789,9.847730875015259,9.880632877349854,9.914201974868774
image_u,-212,-212,-212,-212,-212,-196,287,301,291,300,282,-161,-167,-164,-164,-161,132,133,134,133,132,117,14,-94,-95,-98,-96,-97,-93,-74,-44,-15,14,49,83,117,149,158,156,143,121,-104,-101,-104,-103,-103,-103,-88,176,184,179,182,182,169,-149,-151,-151,-150,-151,-141,190,201,200,198,194,-114,-107,-119,-117,-111,-113,134,139,144,139,140,130,118,-134,-129,-134,-136,-131,-119,225,225,224,224,224,-133,-142,-143,-136,-142,-131,144,153,148,150,147,124,-112,-107,-108,-108,-107,-98,146,155,151,152,149,128,-147,-145,-142,-144,-137,148,145,150,150,147,124,-118,-132,-132,-132,139,137,141,139,139,139,125
image_v,-131,-131,-131,-131,-131,-133,-171,-170,-171,-170,-170,-137,-137,-137,-136,-137,-159,-159,-159,-159,-159,-158,-151,-142,-142,-142,-142,-141,-142,-143,-145,-148,-150,-153,-155,-158,-160,-161,-161,-160,-159,-142,-142,-141,-141,-141,-141,-142,-163,-163,-163,-163,-163,-162,-138,-138,-137,-138,-137,-138,-164,-164,-164,-164,-163,-141,-140,-140,-140,-140,-140,-159,-160,-159,-160,-160,-159,-158,-139,-139,-138,-138,-139,-139,-205,-207,-206,-205,-204,-176,-175,-175,-174,-175,-175,-197,-197,-197,-197,-196,-195,-177,-177,-177,-177,-177,-178,-215,-221,-230,-233,-232,-230,-207,-207,-206,-206,-206,-227,-228,-228,-228,-228,-227,-208,-207,-206,-206,-227,-227,-227,-227,-227,-227,-226
time,0.21230792999267578,0.2458658218383789,0.2826228141784668,0.34466981887817383,0.38152194023132324,0.4140758514404297,0.7159459590911865,0.7508969306945801,0.819145917892456,0.8479998111724854,0.8859398365020752,1.152411937713623,1.2211458683013916,1.2554450035095215,1.2841029167175293,1.320725917816162,1.6184937953948975,1.6575889587402344,1.6900708675384521,1.7237679958343506,1.7558817863464355,1.7884550094604492,1.92409086227417,2.023829936981201,2.0601418018341064,2.096012830734253,2.130194902420044,2.1632699966430664,2.198521852493286,2.2284469604492188,2.265091896057129,2.298337936401367,2.3348119258880615,2.3961567878723145,2.3961567878723145,2.4600768089294434,2.496093988418579,2.527951955795288,2.560659885406494,2.595335006713867,2.6290838718414307,2.8648200035095215,2.89581298828125,2.9318180084228516,2.967115879058838,3.033101797103882,3.0636749267578125,3.0636749267578125,3.400890827178955,3.4369118213653564,3.4702839851379395,3.5043258666992188,3.537153959274292,3.5712997913360596,3.8713719844818115,3.936992883682251,3.9723339080810547,4.00693678855896,4.038900852203369,4.073529005050659,4.338920831680298,4.377346992492676,4.439495801925659,4.4759039878845215,4.513562917709351,4.743887901306152,4.812819004058838,4.84415078163147,4.877659797668457,4.912609815597534,4.94524884223938,5.213476896286011,5.283962965011597,5.315823793411255,5.352721929550171,5.386962890625,5.421109914779663,5.448802947998047,5.7157368659973145,5.751172780990601,5.787987947463989,5.8179309368133545,5.857179880142212,5.890646934509277,6.2200767993927,6.255433797836304,6.289556980133057,6.321044921875,6.358138799667358,6.6248228549957275,6.656850814819336,6.695840835571289,6.730078935623169,6.765827894210815,6.826949834823608,7.097245931625366,7.160654783248901,7.19811487197876,7.229485988616943,7.261542797088623,7.301723957061768,7.528401851654053,7.566003799438477,7.603604793548584,7.63375186920166,7.671621799468994,7.70185399055481,8.030633926391602,8.07076096534729,8.100310802459717,8.139134883880615,8.172805786132812,8.200647830963135,8.43756890296936,8.473639011383057,8.534531831741333,8.572007894515991,8.60460090637207,8.878671884536743,8.909404993057251,8.97383189201355,9.006850004196167,9.038585901260376,9.075448989868164,9.279770851135254,9.343338012695312,9.375280857086182,9.444346904754639,9.682935953140259,9.746196985244751,9.781168937683105,9.812173843383789,9.847730875015259,9.880632877349854,9.914201974868774
predict_u,-212,-212,-212,-212,-212,-180,278,315,281,309,264,-163,-173,-161,-164,-158,139,134,135,132,131,102,-18,-93,-96,-101,-94,-98,-89,-55,-14,14,43,84,117,151,181,167,154,130,99,-108,-98,-107,-102,-103,-103,-73,167,192,174,185,182,156,-149,-153,-151,-149,-152,-131,179,212,199,196,190,-114,-100,-131,-115,-105,-115,123,144,149,134,141,120,106,-158,-124,-139,-138,-126,-107,224,225,223,224,224,-123,-151,-144,-129,-148,-120,135,162,143,152,144,101,-123,-102,-109,-108,-106,-89,138,164,147,153,146,107,-184,-143,-139,-146,-130,143,142,155,150,144,101,-141,-146,-132,-132,137,135,145,137,139,139,111
predict_v,-131,-131,-131,-131,-131,-135,-174,-169,-172,-169,-170,-135,-137,-137,-135,-138,-161,-159,-159,-159,-159,-157,-149,-142,-142,-142,-142,-140,-143,-144,-147,-151,-152,-156,-157,-161,-162,-162,-161,-159,-158,-142,-142,-140,-141,-141,-141,-143,-164,-163,-163,-163,-163,-161,-138,-138,-136,-139,-136,-139,-165,-164,-164,-164,-162,-141,-139,-140,-140,-140,-140,-160,-161,-158,-161,-160,-158,-157,-137,-139,-137,-138,-140,-139,-220,-209,-205,-204,-203,-176,-174,-175,-173,-176,-175,-198,-197,-197,-197,-195,-194,-176,-177,-177,-177,-177,-179,-234,-227,-239,-236,-231,-228,-203,-207,-205,-206,-206,-226,-229,-228,-228,-228,-226,-206,-206,-205,-206,-227,-227,-227,-227,-227,-227,-225
time,0.21230792999267578,0.2458658218383789,0.2826228141784668,0.34466981887817383,0.38152194023132324,0.4140758514404297,0.7159459590911865,0.7508969306945801,0.819145917892456,0.8479998111724854,0.8859398365020752,1.152411937713623,1.2211458683013916,1.2554450035095215,1.2841029167175293,1.320725917816162,1.6184937953948975,1.6575889587402344,1.6900708675384521,1.7237679958343506,1.7558817863464355,1.7884550094604492,1.92409086227417,2.023829936981201,2.0601418018341064,2.096012830734253,2.130194902420044,2.1632699966430664,2.198521852493286,2.2284469604492188,2.265091896057129,2.298337936401367,2.3348119258880615,2.3961567878723145,2.3961567878723145,2.4600768089294434,2.496093988418579,2.527951955795288,2.560659885406494,2.595335006713867,2.6290838718414307,2.8648200035095215,2.89581298828125,2.9318180084228516,2.967115879058838,3.033101797103882,3.0636749267578125,3.0636749267578125,3.400890827178955,3.4369118213653564,3.4702839851379395,3.5043258666992188,3.537153959274292,3.5712997913360596,3.8713719844818115,3.936992883682251,3.9723339080810547,4.00693678855896,4.038900852203369,4.073529005050659,4.338920831680298,4.377346992492676,4.439495801925659,4.4759039878845215,4.513562917709351,4.743887901306152,4.812819004058838,4.84415078163147,4.877659797668457,4.912609815597534,4.94524884223938,5.213476896286011,5.283962965011597,5.315823793411255,5.352721929550171,5.386962890625,5.421109914779663,5.448802947998047,5.7157368659973145,5.751172780990601,5.787987947463989,5.8179309368133545,5.857179880142212,5.890646934509277,6.2200767993927,6.255433797836304,6.289556980133057,6.321044921875,6.358138799667358,6.6248228549957275,6.656850814819336,6.695840835571289,6.730078935623169,6.765827894210815,6.826949834823608,7.097245931625366,7.160654783248901,7.19811487197876,7.229485988616943,7.261542797088623,7.301723957061768,7.528401851654053,7.566003799438477,7.603604793548584,7.63375186920166,7.671621799468994,7.70185399055481,8.030633926391602,8.07076096534729,8.100310802459717,8.139134883880615,8.172805786132812,8.200647830963135,8.43756890296936,8.473639011383057,8.534531831741333,8.572007894515991,8.60460090637207,8.878671884536743,8.909404993057251,8.97383189201355,9.006850004196167,9.038585901260376,9.075448989868164,9.279770851135254,9.343338012695312,9.375280857086182,9.444346904754639,9.682935953140259,9.746196985244751,9.781168937683105,9.812173843383789,9.847730875015259,9.880632877349854,9.914201974868774
delta_u,0,0,0,0,0,-16,9,-14,10,-9,18,2,6,-3,0,-3,-7,-1,-1,1,1,15,32,-1,1,3,-2,1,-4,-19,-30,-29,-29,-35,-34,-34,-32,-9,2,13,22,4,-3,3,-1,0,0,-15,9,-8,5,-3,0,13,0,2,0,-1,1,-10,11,-11,1,2,4,0,-7,12,-2,-6,2,11,-5,-5,5,-1,10,12,24,-5,5,2,-5,-12,1,0,1,0,0,-10,9,1,-7,6,-11,9,-9,5,-2,3,23,11,-5,1,0,-1,-9,8,-9,4,-1,3,21,37,-2,-3,2,-7,5,3,-5,0,3,23,23,14,0,0,2,2,-4,2,0,0,14
delta_v,0,0,0,0,0,2,3,-1,1,-1,0,-2,0,0,-1,1,2,0,0,0,0,-1,-2,0,0,0,0,-1,1,1,2,3,2,3,2,3,2,1,0,-1,-1,0,0,-1,0,0,0,1,1,0,0,0,0,-1,0,0,-1,1,-1,1,1,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,1,0,-1,-1,-2,0,-1,0,1,0,15,2,-1,-1,-1,0,-1,0,-1,1,0,1,0,0,0,-1,-1,-1,0,0,0,0,1,19,6,9,3,-1,-2,-4,0,-1,0,0,-1,1,0,0,0,-1,-2,-1,-1,0,0,0,0,0,0,0,-1
time
