time,1.4200940132141113,1.4700920581817627,1.5102012157440186,1.5744571685791016,1.6101491451263428,1.6904029846191406,1.740070104598999,1.7901501655578613,1.8301889896392822,1.8601081371307373,1.8900651931762695,1.9201090335845947,1.9605062007904053,1.990138053894043,2.0202770233154297,2.0521421432495117,2.0902152061462402,2.1226441860198975,2.154750108718872,2.18015718460083,2.2201550006866455,2.2611122131347656,2.3002450466156006,2.330109119415283,2.3739070892333984,2.410526990890503,2.450076103210449,2.4821321964263916,2.5201621055603027,2.560643196105957,2.5901710987091064,2.6301300525665283,2.6601312160491943,2.6901750564575195,2.740190029144287,2.760266065597534,2.811944007873535,2.84004807472229,2.88199520111084,2.913457155227661,2.9515721797943115,2.9801220893859863,3.0203142166137695,3.0600781440734863,3.1000940799713135,3.130270004272461,3.1705381870269775,3.200275182723999,3.2301101684570312,3.2704150676727295,3.3103251457214355,3.3402130603790283,3.3712170124053955,3.400268077850342,3.4402689933776855,3.4811270236968994,3.5101840496063232,3.5402021408081055,3.5809872150421143,3.6102712154388428,3.6403400897979736,3.6700971126556396,3.7204630374908447,3.7502310276031494,3.7801291942596436,3.8101420402526855,3.8600962162017822,3.89011812210083,3.930117130279541,3.960088014602661,4.000033140182495,4.030071020126343,4.060503005981445,4.1102471351623535,4.140088081359863,4.170140981674194,4.200254201889038,4.240244150161743,4.270626068115234,4.3002660274505615,4.340268135070801,4.380247116088867,4.400127172470093,4.430071115493774,4.470086097717285,4.500082015991211,4.530766010284424,4.563439130783081,4.600318193435669,4.620105028152466,4.661818981170654,4.70009708404541,4.730100154876709,4.77018404006958,4.803036212921143,4.831395149230957,4.8700830936431885,4.900171995162964,4.940132141113281,4.9701690673828125,5.010083198547363,5.05029821395874,5.080108165740967,5.109991073608398,5.150086164474487,5.195423126220703,5.220226049423218,5.2501161098480225,5.290037155151367,5.33090615272522,5.360347032546997,5.390413045883179,5.430169105529785,5.470624208450317,5.510328054428101,5.540196180343628,5.580130100250244,5.620300054550171,5.660199165344238,5.700146198272705,5.732331991195679,5.780081033706665,5.810096979141235,5.8501200675964355,5.900089979171753,5.940412998199463,5.972402095794678,6.001676082611084,6.040185213088989,6.080057144165039,6.11099910736084,6.140129089355469,6.180101156234741,6.210087060928345,6.241366147994995,6.2715771198272705,6.300076007843018,6.340874195098877,6.380959987640381,6.411899089813232,6.440277099609375,6.472663164138794,6.510101079940796,6.55007004737854,6.581001043319702,6.610285997390747,6.642193078994751,6.670117139816284,6.711489200592041,6.750088214874268,6.780125141143799,6.810089111328125,6.840176105499268,6.880381107330322,6.910158157348633,6.943413019180298,6.971340179443359,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717,7.000213146209717
image_u,211,211,211,211,210,208,208,206,206,205,205,205,205,205,206,206,206,206,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
image_v,-98,-98,-98,-97,-71,-31,-10,22,27,30,31,31,27,20,15,10,5,1,-3,-4,-5,-6,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-8,-9,-9,-10,-10,-11,-11,-12,-12,-12,-13,-13,-14,-14,-15,-15,-15,-15,-14,-12,-11,-10,-9,-7,-5,-4,-2,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
