time,1.409877061843872,1.459925889968872,1.5008890628814697,1.549954891204834,1.5801019668579102,1.6200180053710938,1.6699020862579346,1.7019660472869873,1.7422220706939697,1.779952049255371,1.8099479675292969,1.850003957748413,1.8899109363555908,1.9451720714569092,1.9799230098724365,2.0199170112609863,2.049950122833252,2.0899319648742676,2.119947910308838,2.1614019870758057,2.199932098388672,2.2399239540100098,2.2704050540924072,2.319916009902954,2.350006103515625,2.389940023422241,2.4305570125579834,2.4600160121917725,2.50187611579895,2.5402140617370605,2.5717201232910156,2.610071897506714,2.6499719619750977,2.689980983734131,2.719913959503174,2.7499589920043945,2.7799110412597656,2.809959888458252,2.8500709533691406,2.871951103210449,2.9100069999694824,2.949894905090332,2.979970932006836,3.019972085952759,3.0502259731292725,3.0900559425354004,3.119903087615967,3.150139093399048,3.190023899078369,3.219954013824463,3.260032892227173,3.2900900840759277,3.330354928970337,3.3601770401000977,3.3899528980255127,3.420107126235962,3.4707000255584717,3.5000810623168945,3.5304839611053467,3.5600790977478027,3.5901589393615723,3.62001895904541,3.6499171257019043,3.6899900436401367,3.71990704536438,3.750880002975464,3.7899329662323,3.819920063018799,3.849961042404175,3.8806490898132324,3.9122390747070312,3.9499669075012207,3.990104913711548,4.019941091537476,4.0501708984375,4.090328931808472,4.120039939880371,4.1544411182403564,4.189917087554932,4.22990608215332,4.269930124282837,4.299994945526123,4.329912900924683,4.369937896728516,4.410653114318848,4.439901113510132,4.482810020446777,4.510091066360474,4.550877094268799,4.579998016357422,4.62070107460022,4.649945974349976,4.6819610595703125,4.7225000858306885,4.7509400844573975,4.77999210357666,4.82184100151062,4.850106954574585,4.892210006713867,4.932635068893433,4.952872037887573,4.995875120162964,5.029900074005127,5.0600690841674805,5.089940071105957,5.1299169063568115,5.160025119781494,5.1937079429626465,5.230142116546631,5.270205020904541,5.2903571128845215,5.320265054702759,5.349906921386719,5.390177011489868,5.430094003677368,5.45995306968689,5.500022888183594,5.529964923858643,5.5621490478515625,5.592282056808472,5.624269962310791,5.670007944107056,5.709999084472656,5.753252983093262,5.793896913528442,5.82069206237793,5.859977960586548,5.890154123306274,5.930150985717773,5.959882020950317,5.9902520179748535,6.031224966049194,6.069835901260376,6.104401111602783,6.140252113342285,6.180130958557129,6.209903955459595,6.251534938812256,6.279902935028076,6.320594072341919,6.349946975708008,6.379997968673706,6.419886112213135,6.460020065307617,6.489963054656982,6.520078897476196,6.559905052185059,6.589936017990112,6.61995005607605,6.64999794960022,6.68998908996582,6.729895114898682,6.762737035751343,6.790524005889893,6.820017099380493,6.860538005828857,6.8904869556427,6.919991970062256,6.961065053939819,6.989950895309448,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345,7.005253076553345
image_u,215,215,215,215,215,215,214,212,211,210,209,209,208,208,208,208,209,209,209,209,210,210,210,210,210,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,212,211,212,212,212,212,212,212,212,212,212,212,212,212,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,212,211,211,211,211,211,211,211,211,211,211,211,211,211,211,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
image_v,-104,-104,-104,-103,-94,-77,-56,-9,15,36,55,67,69,66,62,55,48,40,34,28,23,15,11,8,4,3,2,2,2,2,1,1,1,0,0,-1,-1,-2,-3,-3,-4,-5,-6,-6,-7,-8,-9,-10,-11,-12,-13,-13,-14,-15,-16,-17,-18,-18,-17,-15,-13,-11,-9,-6,-4,-2,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
