time,1.4410569667816162,1.5001211166381836,1.5401711463928223,1.5810720920562744,1.6206550598144531,1.6405510902404785,1.7516989707946777,1.7900710105895996,1.860219955444336,1.9000880718231201,1.9600670337677002,2.0100510120391846,2.0700671672821045,2.110311985015869,2.1400649547576904,2.1701669692993164,2.20009708404541,2.240063190460205,2.2911481857299805,2.331166982650757,2.370298147201538,2.400212049484253,2.4400429725646973,2.470004081726074,2.5007660388946533,2.550422191619873,2.590118169784546,2.620129108428955,2.650120973587036,2.6907920837402344,2.730023145675659,2.762089967727661,2.790788173675537,2.830461025238037,2.8701601028442383,2.9101810455322266,2.9404540061950684,2.980175018310547,3.0102009773254395,3.050487995147705,3.0801889896392822,3.1200661659240723,3.1509830951690674,3.1801609992980957,3.2201740741729736,3.260571002960205,3.3007049560546875,3.3225231170654297,3.3801040649414062,3.4201881885528564,3.4609341621398926,3.5014171600341797,3.540053129196167,3.590034008026123,3.6301281452178955,3.6701040267944336,3.710071086883545,3.7600841522216797,3.8001041412353516,3.840095043182373,3.880100965499878,3.9211061000823975,3.9502341747283936,3.9802801609039307,4.010190963745117,4.050189018249512,4.090090036392212,4.120193958282471,4.150156021118164,4.180063962936401,4.2305450439453125,4.262470006942749,4.290210008621216,4.34007716178894,4.370179176330566,4.400314092636108,4.430315017700195,4.47220516204834,4.510138988494873,4.550105094909668,4.580079078674316,4.6200950145721436,4.660112142562866,4.680075168609619,4.7201220989227295,4.761263132095337,4.800317049026489,4.832843065261841,4.87404203414917,4.9101409912109375,4.943801164627075,4.973358154296875,5.010285139083862,5.041788101196289,5.080100059509277,5.1118621826171875,5.144347190856934,5.190519094467163,5.220051050186157,5.270511150360107,5.29023814201355,5.331139087677002,5.3712379932403564,5.400139093399048,5.4301300048828125,5.47025203704834,5.5103960037231445,5.542678117752075,5.57040810585022,5.620212078094482,5.6501970291137695,5.680283069610596,5.711064100265503,5.740099191665649,5.790611982345581,5.820036172866821,5.850135087966919,5.890177965164185,5.930674076080322,5.960180044174194,5.9901909828186035,6.030070066452026,6.070120096206665,6.099992036819458,6.130470037460327,6.1701459884643555,6.211618185043335,6.240828037261963,6.2700700759887695,6.31084418296814,6.342462062835693,6.371338129043579,6.400344133377075,6.440114974975586,6.482609987258911,6.510190963745117,6.560243129730225,6.60021710395813,6.640160083770752,6.670257091522217,6.702716112136841,6.7500340938568115,6.7802300453186035,6.820091009140015,6.850222110748291,6.890277147293091,6.9300031661987305,6.960585117340088,6.990167140960693,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983,7.000137090682983
image_u,213,213,213,213,213,212,210,209,207,207,207,207,207,208,208,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,210,209,209,209,209,209,209,209,209,210
image_v,-98,-98,-98,-97,-91,-76,-12,11,46,49,43,36,13,8,3,-3,-7,-8,-8,-6,-5,-5,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
