time,1.4000840187072754,1.4608631134033203,1.5017712116241455,1.5501630306243896,1.6009390354156494,1.669990062713623,1.7301130294799805,1.7801110744476318,1.8100039958953857,1.8508100509643555,1.8800580501556396,1.9246330261230469,1.9500021934509277,2.0011751651763916,2.0300800800323486,2.06329607963562,2.100060224533081,2.1300899982452393,2.1801090240478516,2.2100369930267334,2.2499890327453613,2.2808690071105957,2.320190191268921,2.3606090545654297,2.4009931087493896,2.440002202987671,2.4800641536712646,2.5202150344848633,2.560914993286133,2.6000730991363525,2.630535125732422,2.6802611351013184,2.720025062561035,2.749953031539917,2.7800660133361816,2.8100011348724365,2.850142002105713,2.8800160884857178,2.910245180130005,2.9500110149383545,2.990199089050293,3.020142078399658,3.050011157989502,3.090217113494873,3.130125045776367,3.1600470542907715,3.190113067626953,3.230173110961914,3.270693063735962,3.310605049133301,3.350039005279541,3.3799381256103516,3.4200661182403564,3.450348138809204,3.480480194091797,3.5100460052490234,3.5502450466156006,3.580157995223999,3.6100730895996094,3.650097131729126,3.680039167404175,3.711374044418335,3.7402021884918213,3.7801241874694824,3.820007085800171,3.84999418258667,3.8801381587982178,3.910029172897339,3.9501070976257324,3.9800381660461426,4.014495134353638,4.050097227096558,4.089911222457886,4.130356073379517,4.170035123825073,4.200322151184082,4.244181156158447,4.279973030090332,4.309994220733643,4.341511011123657,4.380436182022095,4.409994125366211,4.441120147705078,4.4800331592559814,4.519987106323242,4.560013055801392,4.590076208114624,4.6300740242004395,4.670098066329956,4.700035095214844,4.74024510383606,4.770167112350464,4.800127029418945,4.8500330448150635,4.870059013366699,4.919977188110352,4.95280122756958,4.990194082260132,5.020175218582153,5.05022406578064,5.08000111579895,5.120043992996216,5.150822162628174,5.180117130279541,5.211769104003906,5.260605096817017,5.300207138061523,5.330534219741821,5.360191106796265,5.389951229095459,5.430074214935303,5.470645189285278,5.500555038452148,5.5299811363220215,5.559993028640747,5.6000142097473145,5.631303071975708,5.660057067871094,5.6900951862335205,5.730350017547607,5.760123014450073,5.7907350063323975,5.830255031585693,5.870286226272583,5.902038097381592,5.920050144195557,5.970221042633057,6.000049114227295,6.030039072036743,6.062696218490601,6.099961996078491,6.129999160766602,6.160098075866699,6.190104007720947,6.230065107345581,6.26114821434021,6.290121078491211,6.3301451206207275,6.362282037734985,6.391118049621582,6.430746078491211,6.460097074508667,6.499991178512573,6.5299811363220215,6.561293125152588,6.590071201324463,6.630057096481323,6.660020112991333,6.690072059631348,6.731655120849609,6.770035028457642,6.800012111663818,6.832437992095947,6.860177993774414,6.900106191635132,6.930057048797607,6.9700469970703125,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455,7.0000622272491455
image_u,235,235,235,235,235,231,230,228,227,227,227,227,227,227,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,230,230,230,230,230,230,230,230,230,229,229,229,229,229,229,229,229,229,230,230,229,229,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230
image_v,-147,-147,-147,-147,-126,-52,-26,17,26,31,34,33,28,21,11,7,4,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-7,-7,-7,-8,-8,-8,-9,-9,-10,-10,-10,-11,-11,-12,-12,-13,-13,-14,-14,-14,-15,-15,-16,-16,-17,-17,-18,-19,-19,-20,-20,-19,-17,-16,-15,-14,-14,-15,-15,-15,-15,-15,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16
