time,1.4300827980041504,1.4947869777679443,1.5424458980560303,1.5801639556884766,1.6208109855651855,1.663120985031128,1.7000298500061035,1.730179786682129,1.7701687812805176,1.8101577758789062,1.8600108623504639,1.9002048969268799,1.9302427768707275,1.9620468616485596,1.9902458190917969,2.030852794647217,2.0729827880859375,2.11014986038208,2.1503047943115234,2.1800928115844727,2.221531867980957,2.2504029273986816,2.280068874359131,2.32030987739563,2.3602278232574463,2.3902039527893066,2.4311258792877197,2.460040807723999,2.500623941421509,2.5330657958984375,2.560025930404663,2.601083993911743,2.640023946762085,2.6801328659057617,2.7101569175720215,2.7501559257507324,2.790177822113037,2.820115804672241,2.860097885131836,2.900263786315918,2.930022954940796,2.960108995437622,3.000051975250244,3.0409128665924072,3.080084800720215,3.1101508140563965,3.143371820449829,3.190081834793091,3.2301459312438965,3.2600879669189453,3.290221929550171,3.331199884414673,3.360158920288086,3.3902218341827393,3.4200918674468994,3.460190773010254,3.50003981590271,3.530188798904419,3.561079978942871,3.6025118827819824,3.630171775817871,3.6701419353485107,3.7003657817840576,3.740304946899414,3.779982805252075,3.8102338314056396,3.850324869155884,3.8846919536590576,3.9201998710632324,3.951429843902588,3.9902729988098145,4.03016996383667,4.070131778717041,4.1000449657440186,4.131601810455322,4.173825979232788,4.200284004211426,4.241434812545776,4.279984951019287,4.3112218379974365,4.3501269817352295,4.380929946899414,4.410153865814209,4.460139989852905,4.490172863006592,4.520036935806274,4.550069808959961,4.590066909790039,4.620085954666138,4.660230875015259,4.690047979354858,4.730055809020996,4.760676860809326,4.790277004241943,4.830139875411987,4.870321989059448,4.900062799453735,4.930172920227051,4.970167875289917,5.0102667808532715,5.0400519371032715,5.070408821105957,5.112237930297852,5.153005838394165,5.18118691444397,5.220567941665649,5.2601478099823,5.29997992515564,5.331676959991455,5.370122909545898,5.410131931304932,5.460011959075928,5.500146865844727,5.530115842819214,5.560031890869141,5.600202798843384,5.630265951156616,5.660185813903809,5.700121879577637,5.740074872970581,5.770152807235718,5.800274848937988,5.840630769729614,5.880173921585083,5.910249948501587,5.940601825714111,5.980284929275513,6.010210990905762,6.052557945251465,6.080290794372559,6.130273818969727,6.160022974014282,6.200068950653076,6.232251882553101,6.270226955413818,6.300195932388306,6.330146789550781,6.363581895828247,6.40138578414917,6.440061807632446,6.480011940002441,6.5100908279418945,6.551130771636963,6.5906219482421875,6.620056867599487,6.6702799797058105,6.710096836090088,6.7521607875823975,6.779993772506714,6.810159921646118,6.850154876708984,6.880016803741455,6.919968843460083,6.950089931488037,6.990127801895142,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584,7.00137996673584
image_u,211,211,211,211,211,210,209,207,206,206,205,205,204,204,204,204,204,205,205,205,205,206,206,206,206,206,206,206,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,206,207,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,207,206,206,206,206,206,207,207,207,207,207
image_v,-98,-98,-98,-95,-82,-64,-43,0,21,40,55,66,68,67,64,60,48,41,34,27,21,16,12,8,5,3,0,-1,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-7,-7,-7,-8,-8,-9,-9,-9,-10,-10,-10,-11,-11,-12,-12,-13,-13,-14,-14,-14,-14,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,2,2,3,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,-1,-3,-4,-5,-7
