time,1.489833116531372,1.54972505569458,1.6216440200805664,1.6609060764312744,1.702735185623169,1.7797491550445557,1.8197321891784668,1.8897380828857422,1.9299201965332031,1.959719181060791,1.9897980690002441,2.0500221252441406,2.1001031398773193,2.1298301219940186,2.169757127761841,2.210174083709717,2.2424561977386475,2.2697510719299316,2.309684991836548,2.3411881923675537,2.3798069953918457,2.4116640090942383,2.439840078353882,2.4796981811523438,2.511629104614258,2.5406320095062256,2.5700490474700928,2.6112241744995117,2.6397881507873535,2.6797001361846924,2.7101361751556396,2.7498350143432617,2.7797861099243164,2.819859027862549,2.8497090339660645,2.879840135574341,2.912320137023926,2.9497010707855225,2.989716053009033,3.0207412242889404,3.049706220626831,3.0837180614471436,3.1197311878204346,3.1598050594329834,3.190322160720825,3.2197961807250977,3.249791145324707,3.2899091243743896,3.3205652236938477,3.3597052097320557,3.3897411823272705,3.4205830097198486,3.449784994125366,3.4810760021209717,3.5297391414642334,3.5596871376037598,3.589909076690674,3.6304311752319336,3.660142183303833,3.699791193008423,3.7396910190582275,3.769728183746338,3.7997519969940186,3.8299200534820557,3.8598132133483887,3.900099992752075,3.929837226867676,3.95973801612854,3.999718189239502,4.039684057235718,4.069821119308472,4.0997161865234375,4.13985013961792,4.180230140686035,4.209870100021362,4.239765167236328,4.2797441482543945,4.319794178009033,4.339728116989136,4.379919052124023,4.409744024276733,4.4499351978302,4.490316152572632,4.520043134689331,4.550268173217773,4.589726209640503,4.629772186279297,4.659925222396851,4.689800024032593,4.729757070541382,4.76996922492981,4.809725046157837,4.839897155761719,4.8698201179504395,4.8999011516571045,4.930055141448975,4.959866046905518,4.999756097793579,5.029757022857666,5.0599281787872314,5.102088212966919,5.129778146743774,5.16985011100769,5.200703144073486,5.231717109680176,5.264890193939209,5.299759149551392,5.339832067489624,5.380258083343506,5.409809112548828,5.43972110748291,5.4797680377960205,5.501689195632935,5.530219078063965,5.574556112289429,5.609758138656616,5.6298182010650635,5.660036087036133,5.701138019561768,5.7300801277160645,5.770141124725342,5.809819221496582,5.839889049530029,5.870371103286743,5.899831056594849,5.942164182662964,5.979830026626587,6.001968145370483,6.040060043334961,6.060882091522217,6.105077028274536,6.1296350955963135,6.171771049499512,6.211121082305908,6.239777088165283,6.2797300815582275,6.319775104522705,6.359889030456543,6.3897411823272705,6.439925193786621,6.480011224746704,6.509845018386841,6.539897203445435,6.569751024246216,6.609816074371338,6.639847040176392,6.679780006408691,6.709794998168945,6.740403175354004,6.780569076538086,6.810567140579224,6.849759101867676,6.8898420333862305,6.91973614692688,6.959735155105591,6.999705076217651,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842,7.009765148162842
image_u,214,214,214,214,213,211,210,209,208,208,208,208,208,209,209,210,210,210,210,211,211,211,211,211,211,211,211,211,211,211,211,211,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
image_v,-97,-97,-97,-96,-72,-11,11,30,47,46,43,37,20,10,1,-15,-20,-22,-24,-24,-23,-23,-23,-23,-23,-23,-22,-21,-20,-18,-17,-15,-13,-11,-9,-7,-6,-5,-4,-3,-3,-1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
