time,1.090022087097168,1.1699140071868896,1.2315189838409424,1.2823879718780518,1.320465087890625,1.3603601455688477,1.4099781513214111,1.450057029724121,1.5003290176391602,1.541086196899414,1.5840420722961426,1.620516061782837,1.6601130962371826,1.7003450393676758,1.740084171295166,1.7799031734466553,1.8206050395965576,1.8601431846618652,1.9002070426940918,1.9499330520629883,2.0009071826934814,2.0399811267852783,2.0850090980529785,2.1199491024017334,2.150123119354248,2.189995050430298,2.2300150394439697,2.279932975769043,2.3199820518493652,2.350004196166992,2.3800570964813232,2.4299261569976807,2.459963083267212,2.500040054321289,2.540471076965332,2.5799200534820557,2.619965076446533,2.66005802154541,2.690026044845581,2.7410871982574463,2.770069122314453,2.8118090629577637,2.8499860763549805,2.8803091049194336,2.9201571941375732,2.9599931240081787,2.9900431632995605,3.0400052070617676,3.0807530879974365,3.1200480461120605,3.1599299907684326,3.190030097961426,3.231995105743408,3.2702372074127197,3.31010103225708,3.3526370525360107,3.3900091648101807,3.4224250316619873,3.460008144378662,3.499948024749756,3.5401291847229004,3.579963207244873,3.6199710369110107,3.660102128982544,3.691444158554077,3.739981174468994,3.7699689865112305,3.810171127319336,3.8499770164489746,3.889998197555542,3.9226009845733643,3.9701809883117676,4.001726150512695,4.050228118896484,4.0801331996917725,4.12121319770813,4.1500630378723145,4.180217981338501,4.229995012283325,4.2606940269470215,4.300325155258179,4.339964151382446,4.3774731159210205,4.420006036758423,4.45014214515686,4.493110179901123,4.520390033721924,4.55168604850769,4.5913779735565186,4.622848033905029,4.661091089248657,4.700638055801392,4.740115165710449,4.790975093841553,4.8301990032196045,4.870187044143677,4.900044202804565,4.939974069595337,4.969987154006958,5.009984016418457,5.049987077713013,5.090903043746948,5.130009174346924,5.169965982437134,5.209989070892334,5.249991178512573,5.29126501083374,5.330115079879761,5.3703930377960205,5.410035133361816,5.4501659870147705,5.4900970458984375,5.530735015869141,5.570094108581543,5.610648155212402,5.641863107681274,5.671308994293213,5.710087060928345,5.741281032562256,5.779947996139526,5.820122003555298,5.865318059921265,5.900444030761719,5.94001317024231,5.979952096939087,6.019951105117798,6.059985160827637,6.0900421142578125,6.139999151229858,6.181051969528198,6.200009107589722,6.240046977996826,6.279957056045532,6.31997013092041,6.350107192993164,6.390040159225464,6.4298951625823975,6.472368001937866,6.510091066360474,6.549928188323975,6.589965105056763,6.632030010223389,6.660060167312622,6.701174020767212,6.740324974060059,6.780031204223633,6.810046195983887,6.850136995315552,6.880439043045044,6.919915199279785,6.9604761600494385,6.9898622035980225,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499,7.000446081161499
image_u,96,97,97,97,96,95,94,93,92,91,91,92,92,92,92,92,93,93,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,96,95,96,96,96,96,96,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,98
image_v,-88,-88,-88,-79,-61,-20,0,37,51,58,57,52,44,37,31,25,15,11,8,4,0,0,1,3,3,3,3,3,4,4,4,4,3,2,1,-1,-2,-2,-3,-3,-4,-5,-5,-7,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-17,-17,-17,-16,-15,-14,-13,-11,-10,-8,-7,-6,-6,-5,-4,-2,-1,0,1,2,3,4,6,7,7,7,7,7,7,7,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3,1,-3,-4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-8,-8,-8,-9,-9,-9,-17,-18,-19,-19,-18,-16,-14,-12,-10,-7,-5,-3,5
