time,1.4101600646972656,1.4600780010223389,1.5002341270446777,1.5400159358978271,1.5700480937957764,1.6101579666137695,1.6504559516906738,1.6801180839538574,1.7200710773468018,1.7500741481781006,1.7801790237426758,1.8301060199737549,1.8602430820465088,1.893110990524292,1.930027961730957,1.959989070892334,2.000175952911377,2.019974946975708,2.0503780841827393,2.099954128265381,2.140260934829712,2.170067071914673,2.200145959854126,2.2400200366973877,2.270111083984375,2.3000619411468506,2.3401310443878174,2.370021104812622,2.4103150367736816,2.440171957015991,2.470018148422241,2.5002830028533936,2.5400550365448,2.58000111579895,2.6101911067962646,2.640043020248413,2.680022954940796,2.710299015045166,2.750062942504883,2.780066967010498,2.825322151184082,2.840212106704712,2.880340099334717,2.920660972595215,2.9517500400543213,2.981398105621338,3.020249128341675,3.050555944442749,3.1000990867614746,3.1301400661468506,3.1634421348571777,3.191981077194214,3.240035057067871,3.280081033706665,3.310192108154297,3.340101957321167,3.380124092102051,3.421710968017578,3.45032000541687,3.49332594871521,3.52380108833313,3.5613131523132324,3.5911710262298584,3.6199951171875,3.660398006439209,3.690495014190674,3.730128049850464,3.7700531482696533,3.8005659580230713,3.833238124847412,3.8801779747009277,3.910141944885254,3.9500200748443604,3.9804720878601074,4.0200440883636475,4.0604729652404785,4.093225002288818,4.120199918746948,4.160465955734253,4.200076103210449,4.233444929122925,4.260290145874023,4.290732145309448,4.34008002281189,4.370613098144531,4.410041093826294,4.440174102783203,4.473284006118774,4.510065078735352,4.540329933166504,4.580012083053589,4.610073089599609,4.6502039432525635,4.680269956588745,4.7201621532440186,4.760088920593262,4.800104141235352,4.83050799369812,4.860037088394165,4.901921033859253,4.930469036102295,4.9600989818573,4.990076065063477,5.03036093711853,5.060209035873413,5.100211143493652,5.130954027175903,5.160115957260132,5.200088024139404,5.230078935623169,5.2718141078948975,5.3100550174713135,5.340131998062134,5.370038032531738,5.430329084396362,5.470056056976318,5.510483026504517,5.5499961376190186,5.580742120742798,5.620038986206055,5.660083055496216,5.700012922286987,5.740092039108276,5.770566940307617,5.820111036300659,5.85023307800293,5.8900511264801025,5.9300761222839355,5.970094919204712,6.000168085098267,6.04010009765625,6.075958967208862,6.110306024551392,6.140138149261475,6.1803741455078125,6.2127461433410645,6.230155944824219,6.280216932296753,6.312416076660156,6.350093126296997,6.370573997497559,6.410197019577026,6.441154956817627,6.480179071426392,6.520002126693726,6.550209999084473,6.581279993057251,6.630429983139038,6.660048961639404,6.690961122512817,6.720198154449463,6.753083944320679,6.790231943130493,6.830343008041382,6.860140085220337,6.900112152099609,6.930202960968018,6.970112085342407,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516,7.000308990478516
image_u,217,217,217,217,217,217,216,215,213,212,211,211,211,210,210,210,210,211,211,211,212,212,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,214,214,214,214,214,213,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,213,213,213,213,213,213,213,213,213,213,213,213,213,213,214,213,213,213,214,213,214,213,213,213,214,214,214,213,214,213,214,214,213,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,213,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
image_v,-99,-99,-99,-99,-91,-75,-55,-34,13,36,54,69,77,78,75,70,62,52,42,32,22,14,7,1,-4,-7,-8,-8,-7,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-10,-10,-10,-10,-11,-11,-12,-12,-11,-10,-9,-8,-7,-6,-5,-3,-2,-1,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
